mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__class_weight,param_classifier__max_depth,param_classifier__max_features,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__n_estimators,params,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,split3_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_train_pr_auc,split1_train_pr_auc,split2_train_pr_auc,split3_train_pr_auc,mean_train_pr_auc,std_train_pr_auc,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,mean_train_f1,std_train_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,mean_train_recall,std_train_recall,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,mean_train_accuracy,std_train_accuracy
7.603550732135773,0.28914437997641174,0.9988275766372681,0.04323780479233426,balanced_subsample,10,sqrt,10,20,10,"{'classifier__class_weight': 'balanced_subsample', 'classifier__max_depth': 10, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 10, 'classifier__min_samples_split': 20, 'classifier__n_estimators': 10}",0.8289334255334253,0.8145112650486245,0.7988347988032757,0.8125288651858131,0.8137020886427847,0.010666081173325957,11,0.8528692950626787,0.8547476887531048,0.8642274221499433,0.8485238692951903,0.8550920688152293,0.005737056001716547,0.9774483836805488,0.9757226498939744,0.9706543548071459,0.9752749191968616,0.9747750768946326,0.0025136953181573787,11,0.9835212587999346,0.983412659079619,0.9854064377718393,0.9829750710635992,0.983828856678748,0.0009334812368877128,0.49238887761315203,0.4806953709318779,0.4827586206896552,0.4904497843499692,0.48657316339616363,0.004948482145722973,11,0.49955628370537236,0.48981500033393444,0.49969381506429883,0.5035714285714286,0.49815913191875855,0.005079979636607954,0.3364771151178918,0.328,0.33136094674556216,0.33671742808798644,0.3331388724878601,0.003657832501351297,11,0.3425709203258122,0.3332121762835075,0.34221808014911465,0.346077598414047,0.3410196937931203,0.004753476686365008,0.9175491679273827,0.8993948562783661,0.8888888888888888,0.9024943310657596,0.9020818110400993,0.010255269653081593,11,0.9221270161290323,0.9241431451612904,0.9256365011343585,0.9241240231913285,0.9240076714040023,0.0012471809643244001,0.9582742454829076,0.957139758754734,0.9579572565441532,0.9586079180500175,0.9579947947079531,0.0005446348692577717,10,0.9592307735086226,0.9575179209974586,0.9591084269006823,0.9598035780821613,0.9589151748722312,0.0008483111899199846
14.346269607543945,0.27985301758114567,1.2872809767723083,0.19194915300682175,balanced_subsample,10,sqrt,10,20,25,"{'classifier__class_weight': 'balanced_subsample', 'classifier__max_depth': 10, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 10, 'classifier__min_samples_split': 20, 'classifier__n_estimators': 25}",0.8424902389217518,0.8173719368462229,0.8078948504588367,0.8190881159355335,0.8217112855405863,0.012731552810370346,10,0.8628871758386436,0.8639946797937615,0.870522357909289,0.8607187753617419,0.864530747225859,0.003654422774914035,0.9778539046659387,0.9771367437487541,0.9719718900708001,0.975514632251457,0.9756192926842375,0.0022699475804886468,10,0.9846343466370249,0.9846337167722619,0.985771034406042,0.9849429308714723,0.9849955071717003,0.0004651709318853037,0.4901169826542961,0.4873638791863571,0.48559670781893005,0.4940646745804339,0.4892855610600043,0.003194983856230575,4,0.4992493517128429,0.49918389553862896,0.49935545152316985,0.5004456022485775,0.49955857525580477,0.0005157713220633189,0.3341584158415842,0.33455571227080394,0.3336160588068985,0.33875947235475723,0.3352724148185109,0.002040694842497301,3,0.34231705034624743,0.34184053651266766,0.3416264389157074,0.3436911487758945,0.34236879363762923,0.0008033440426012953,0.9190620272314675,0.897125567322239,0.891912320483749,0.9123204837490552,0.9051050996966277,0.011006588407750078,10,0.921875,0.9248991935483871,0.9276531383917318,0.9200907486765818,0.9236295201541751,0.002889758588169747,0.9578237875173092,0.9583743472530406,0.9582909291112631,0.958758070705217,0.9583117836467074,0.0003322880818607434,1,0.9591918450424598,0.9590472535967122,0.9589638354549347,0.9594754667245032,0.9591696002046525,0.00019452312553756425
22.795256733894348,0.5930383343917923,1.6740179061889648,0.3457425849849689,balanced_subsample,10,sqrt,10,20,50,"{'classifier__class_weight': 'balanced_subsample', 'classifier__max_depth': 10, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 10, 'classifier__min_samples_split': 20, 'classifier__n_estimators': 50}",0.8481699541781147,0.8251891609975633,0.8128505628615266,0.8286169114702958,0.8287066473768752,0.012674940737126035,9,0.8671149646220631,0.8693019090417594,0.8752490380869061,0.8684762574378686,0.8700355422971493,0.003109658314502589,0.9782799762462222,0.977631454961213,0.9717405523694396,0.9764762440165549,0.9760320568983574,0.002560543344471337,8,0.9849424501093222,0.9854018250273467,0.9865314376732868,0.9853318839768435,0.9855518991966998,0.0005919993180940128,0.49151172190784154,0.4851565677104514,0.48637489677952106,0.4946808510638298,0.48943100936541095,0.0038568406157752115,3,0.5001711508181009,0.4941113130089508,0.5027307482250136,0.503168044077135,0.5000453140323001,0.0036121739568465198,0.3353557639271925,0.33175750834260287,0.334564044305595,0.3391304347826087,0.3352019378394998,0.0026328574504215886,4,0.34335933828367327,0.33706730327793594,0.344724276753113,0.34615749076092106,0.3428271022689108,0.0034694854850203503,0.9198184568835098,0.9024205748865356,0.890400604686319,0.9138321995464853,0.9066179590007124,0.011257431160865828,9,0.9206149193548387,0.9251512096774194,0.9281572977060751,0.9208469876480968,0.9236926035966074,0.0031476457713879792,0.9580239910575752,0.9577570530038872,0.9584911326515291,0.958791437961928,0.9582659036687298,0.00040136177526219546,2,0.9593976097921776,0.958196388550582,0.9594921503528587,0.959881435014487,0.9592418959275263,0.0006302717675809755
41.77246791124344,0.6356009853045876,2.440911114215851,0.17334030915843274,balanced_subsample,10,sqrt,10,20,75,"{'classifier__class_weight': 'balanced_subsample', 'classifier__max_depth': 10, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 10, 'classifier__min_samples_split': 20, 'classifier__n_estimators': 75}",0.8471161031880825,0.8262545606774419,0.8130581644949328,0.8286985766224853,0.8287818512457357,0.012142623806269029,8,0.8679468805502843,0.870351460672406,0.8764058667234235,0.8689220361361853,0.8709065610205748,0.003288181378547291,0.9781203332889672,0.9778970964028988,0.9715628968782666,0.9761143049640584,0.9759236578835477,0.0026349774800233667,9,0.9850372422481605,0.9853914498147147,0.9865740095337285,0.9853957288660739,0.9855996076156693,0.0005810787638362181,0.4841017488076312,0.4875560995512036,0.4875334844426128,0.49580348004094166,0.48874870321059727,0.004308802661171395,8,0.4922538057389196,0.4954438069524131,0.5039715146535196,0.5032053491417936,0.4987186191216615,0.005006042962253379,0.3283018867924528,0.33379888268156427,0.3351274787535411,0.3399775407074677,0.3343014472337565,0.004157753654678239,8,0.3359073359073359,0.3383423988199502,0.3459622073893015,0.34629981024667933,0.3416279380908167,0.004586184073785189,0.9213313161875946,0.9039334341906202,0.8941798941798942,0.9153439153439153,0.9086971399755062,0.010455206234830578,2,0.920866935483871,0.9248991935483871,0.9276531383917318,0.9200907486765818,0.9233775040251428,0.003070110069835706,0.9566893007891356,0.9580907255709972,0.9585078162798846,0.9589082233604165,0.9580490165001084,0.0008365554566171589,8,0.9580796031520935,0.9584299593475589,0.959714598730932,0.9599203634806498,0.9590361311778086,0.0007944455830633982
56.14842462539673,1.0333638152470737,2.9644367694854736,0.11007246561074745,balanced_subsample,10,sqrt,10,20,100,"{'classifier__class_weight': 'balanced_subsample', 'classifier__max_depth': 10, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 10, 'classifier__min_samples_split': 20, 'classifier__n_estimators': 100}",0.8465088002733278,0.8278279410752373,0.8132786768866123,0.8294905664463413,0.8292764961703796,0.01177950194701876,7,0.8688763937142853,0.8715362970088358,0.8778496549836927,0.8690948911390086,0.8718393092114556,0.003623767773206873,0.9782756402965305,0.9780810129356607,0.9719349714621607,0.9761884645582904,0.9761200223131606,0.0025500739243272267,6,0.9851838266115045,0.9855926855156523,0.9865576677191608,0.985495783776004,0.9857074909055804,0.0005135720722327328,0.4831282254863041,0.4870593030364785,0.489551003517484,0.4915838572297708,0.48783059731750933,0.0031525368026703495,10,0.4917238595074687,0.49504282727456667,0.5073412835183015,0.49839645172296143,0.4981261055058246,0.005819964590819511,0.327502691065662,0.3333333333333333,0.337037037037037,0.33592017738359203,0.3334483097049061,0.003686213987774678,10,0.33541398935193684,0.3379685053872364,0.349146110056926,0.3416916167664671,0.3410550553906416,0.005177325394799519,0.9205748865355522,0.9039334341906202,0.8941798941798942,0.9160997732426304,0.9086969970371742,0.01036005744247665,3,0.920866935483871,0.9248991935483871,0.9276531383917318,0.9205949079909251,0.9235035438537287,0.002940188734520968,0.9565558317622916,0.9580073074292197,0.9588414888469945,0.9581741437127747,0.9578946929378201,0.0008336285894003845,11,0.9579906238008642,0.9583632248341369,0.9602540360477597,0.959119549319586,0.9589318585005867,0.0008649636287681255
82.8883427977562,1.4594043082221697,3.4000759720802307,0.40591790927315385,balanced_subsample,10,sqrt,10,20,150,"{'classifier__class_weight': 'balanced_subsample', 'classifier__max_depth': 10, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 10, 'classifier__min_samples_split': 20, 'classifier__n_estimators': 150}",0.8496065801028921,0.8298831765337289,0.8140021095883889,0.829736590243939,0.8308071141172373,0.012627626267255544,6,0.8703917889844017,0.8728485513833547,0.8786002069754958,0.8698746290563799,0.872928794099908,0.003461779960084001,0.9783054241414374,0.9779692331849742,0.9721862965345972,0.975679031602329,0.9760349963658345,0.0024410712638393128,7,0.9851535472424198,0.9856345360521922,0.986492557056048,0.9854808052128096,0.9856903613908674,0.0004946507796942444,0.48389662027833,0.4903727980335928,0.4878048780487805,0.49188311688311687,0.48848935331095505,0.003025999764559579,9,0.49036848110611453,0.4977633184221228,0.5067474524924264,0.4989417628183246,0.498455253709747,0.005806718465478552,0.32820927723840343,0.33623595505617976,0.3357041251778094,0.3361997226074896,0.3340872700199705,0.0034001589323489913,9,0.33418717409203186,0.3404413128129056,0.3485838779956427,0.34213483146067414,0.34133679909031356,0.005125330272609044,0.9205748865355522,0.905446293494705,0.891912320483749,0.9160997732426304,0.9085083184391591,0.011045761591606909,4,0.9206149193548387,0.9254032258064516,0.9276531383917318,0.9210990673052685,0.9236925877145726,0.002950026906390756,0.9566893007891356,0.9584911326515291,0.958657968935084,0.9582241945978411,0.9580156492433975,0.0007812410711041174,9,0.9577737366322427,0.958791437961928,0.9601594954870786,0.959186283833008,0.9589777384785644,0.0008550393441937781
113.29778289794922,1.2312422773382938,4.129046380519867,0.23537785330019007,balanced_subsample,10,sqrt,10,20,200,"{'classifier__class_weight': 'balanced_subsample', 'classifier__max_depth': 10, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 10, 'classifier__min_samples_split': 20, 'classifier__n_estimators': 200}",0.8505027234396627,0.8315555765463293,0.8140497859459022,0.8306699148539285,0.8316945001964556,0.012904982346507547,5,0.8706615585562418,0.8736940555266471,0.8782919135383614,0.8701731048747252,0.8732051581239939,0.0032317699091746906,0.9782964683405858,0.978116190908458,0.9722533251506323,0.9758466418276514,0.9761281565568318,0.002436566515818296,5,0.9852383518328316,0.9858058993956326,0.9864070019228154,0.9855449525689584,0.9857490514300595,0.0004297094849485636,0.4841143764892772,0.492377420683972,0.49053463698772626,0.4924888347543646,0.489878817228835,0.003417385232367734,1,0.4904039726211247,0.4995240038079695,0.5085331306570856,0.5000683526999317,0.49963236494652785,0.006414606040188064,0.3282175551965536,0.3383352208380521,0.3384041331802526,0.3366638912017763,0.33540520010415864,0.004207884376173453,1,0.33418693982074266,0.34205624883590985,0.35027603274319435,0.3430554253024477,0.3423936616755736,0.005701618975616665,0.9220877458396369,0.9039334341906202,0.891156462585034,0.9168556311413454,0.9085083184391591,0.012000988973234593,4,0.920866935483871,0.9256552419354839,0.9276531383917318,0.9221073859339551,0.9240706754362604,0.0027140075151970535,0.9566559335324246,0.958891539732061,0.9591417941573933,0.9582909291112631,0.9582450491332855,0.0009681806517698378,3,0.9577681754227909,0.9590694984345195,0.9604431171691219,0.9593253140693038,0.9591515262739341,0.00095115684591831
151.555142223835,2.6441534245327336,5.026381611824036,0.14170712028486926,balanced_subsample,10,sqrt,10,20,250,"{'classifier__class_weight': 'balanced_subsample', 'classifier__max_depth': 10, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 10, 'classifier__min_samples_split': 20, 'classifier__n_estimators': 250}",0.8514868282888369,0.8309209466041813,0.8142714594302531,0.8308942228883444,0.831893364302904,0.013194499252111505,3,0.8712305905041695,0.8736901033503985,0.878538979062131,0.8705837610137745,0.8735108584826183,0.0031257657833879187,0.9783566941656209,0.9781115194388497,0.9723325654056414,0.9758637535963084,0.9761661331516052,0.0024171657173785023,4,0.9852396000972424,0.9858045551108824,0.9863389124622749,0.9854620737662342,0.9857112853591584,0.0004144901782641008,0.48334655035685964,0.4913722267871816,0.490738813735692,0.49070331447049315,0.4890402263375566,0.0032980006654500377,6,0.4901381993827989,0.49789830508474575,0.5084300718629077,0.49802586793737236,0.49862311106695617,0.00650100471867544,0.3275120902740462,0.33728144388042863,0.3385985066053992,0.33489655172413796,0.334572148121003,0.004286650809694384,7,0.3339733040775279,0.34056761268781305,0.3502141837220371,0.3411358761540614,0.3414727441603599,0.005778994510351802,0.9220877458396369,0.9046898638426626,0.891156462585034,0.9176114890400605,0.9088863903268485,0.01206611274595883,1,0.9206149193548387,0.9254032258064516,0.9274010587345601,0.9221073859339551,0.9238816474574514,0.0026702515265300823,0.9565224645055806,0.958691336191795,0.9591751614141043,0.9579572565441532,0.9580865546639084,0.0010017386610532374,7,0.9577348081660799,0.9588136827997353,0.9604375559596701,0.9589916415021938,0.9589944221069198,0.0009620209230879746
173.66649562120438,1.3657774586301556,5.339511394500732,0.3962048116373864,balanced_subsample,10,sqrt,10,20,300,"{'classifier__class_weight': 'balanced_subsample', 'classifier__max_depth': 10, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 10, 'classifier__min_samples_split': 20, 'classifier__n_estimators': 300}",0.8510056543242682,0.8310631902331854,0.8147809383313873,0.8307055433030311,0.831888831547968,0.012847322464444488,4,0.8707342457868805,0.8737386324523697,0.8788552969954538,0.8704023251686509,0.8734326251008387,0.00338980012599765,0.9782966619097684,0.9781213914671658,0.9723429072582888,0.9760420667364651,0.9762007568429221,0.0023973861483195975,3,0.985233559414703,0.9858781640163601,0.9863518339637236,0.9855746444992339,0.9857595504735053,0.0004110126879412984,0.48322414135398056,0.49025641025641026,0.490738813735692,0.49169031211998376,0.4889774193665167,0.003361484895159394,7,0.49056857085319194,0.4980671414038657,0.5094888488710347,0.49826235093696764,0.49909672801626503,0.0067542926010260886,0.3275908479138627,0.33633549113425276,0.3385985066053992,0.335918028247023,0.33461071847513446,0.004179262388095749,6,0.3343398298105957,0.34072561937459406,0.351255849489065,0.3414269704893538,0.3419370672909021,0.0060474276306097235,0.9205748865355522,0.9039334341906202,0.891156462585034,0.9168556311413454,0.908130103613138,0.01158365202153824,8,0.920866935483871,0.9254032258064516,0.9271489790773885,0.9216032266196118,0.9237555917468306,0.00260800624117434,0.9565725153906471,0.9585411835365956,0.9591751614141043,0.9581574600844192,0.9581115801064415,0.0009600246711663548,6,0.9577959814700501,0.9588414888469945,0.9606155146621287,0.959052814806164,0.9590764499463343,0.0010079788013910255
177.8877028822899,1.9798542826602263,4.398434698581696,0.137233314048296,balanced_subsample,10,sqrt,10,20,350,"{'classifier__class_weight': 'balanced_subsample', 'classifier__max_depth': 10, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 10, 'classifier__min_samples_split': 20, 'classifier__n_estimators': 350}",0.8513785157257505,0.8308411039187839,0.8156076643867558,0.831563286776098,0.832347642701847,0.012701238870330651,2,0.8707073857397727,0.8736970133371714,0.8795093342125225,0.870746385104122,0.8736650295983972,0.003585493768668939,0.9783997697610713,0.9782118269893099,0.9722681544904633,0.9761883871878216,0.9762670346071665,0.0024661713368437084,2,0.985147469298256,0.9858851935650803,0.9863397596563459,0.9855289820289493,0.9857253511371579,0.0004403281948178427,0.4839928415191887,0.4897708674304419,0.49084096586178183,0.4917833231892879,0.4890969995001751,0.003031677766328973,5,0.4912941176470588,0.49742617176916826,0.5086105539802199,0.4984657347425844,0.4989491445347578,0.006214808931016215,0.32829781494469923,0.3356702187324734,0.338695777075553,0.33610648918469216,0.3346925749843544,0.00386889918490713,5,0.33501421105711926,0.34012597258243793,0.35045749142203586,0.3416526453542718,0.34181258010396626,0.00556377878447398,0.9205748865355522,0.905446293494705,0.891156462585034,0.9160997732426304,0.9083193539644804,0.011330846390606386,7,0.920866935483871,0.9254032258064516,0.9268968994202168,0.9213511469624401,0.9236295519182448,0.0025809231617028466,0.9567059844174911,0.9583910308813961,0.9591918450424598,0.9582075109694856,0.9581240928277082,0.0008985183312152967,5,0.9579183280779904,0.9587358258674097,0.9604876068447366,0.9590973044817787,0.9590597663179788,0.0009284336749084595
