mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__colsample_bytree,param_classifier__gamma,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__min_child_weight,param_classifier__n_estimators,param_classifier__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
4.371365308761597,0.060982699284561535,0.36635416746139526,0.018495020737462894,0.9,0.5,0.1,5,5,150,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 150, 'classifier__subsample': 0.9}",0.8618477471260525,0.8551581907828021,0.8611010171167521,0.8625947193751812,0.860175418600197,0.0029444441972857733,23
2.4190409779548645,0.06658426745324474,0.1971614956855774,0.0021492169608934046,0.9,0.5,0.1,7,5,50,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 50, 'classifier__subsample': 0.9}",0.8610352349314939,0.8574392761484535,0.855913895874979,0.8611726108733913,0.8588902544570794,0.002278932892169322,43
4.046537637710571,0.11466189246087588,0.3380187749862671,0.007214508787123994,0.9,0.5,0.1,7,5,100,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 0.9}",0.8602949190683457,0.8551889833057692,0.8587119195922991,0.8590910894859797,0.8583217278630985,0.0019007721382532914,47
5.5420374274253845,0.17411580736970794,0.46179836988449097,0.007351109906156861,0.9,0.5,0.1,7,5,150,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 150, 'classifier__subsample': 0.9}",0.8582225168365802,0.854241098629415,0.8566389260269921,0.8558250973290904,0.8562319097055194,0.0014367501597817222,58
1.7715630531311035,0.06179019355018435,0.11683124303817749,0.0014291773612479133,0.9,0.5,0.15,3,5,50,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.15, 'classifier__max_depth': 3, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 50, 'classifier__subsample': 0.9}",0.8592048420799192,0.8572626414717278,0.8506542651554387,0.8617680918535728,0.8572224601401647,0.004115076114903347,52
2.837864577770233,0.29192992956256686,0.1661110520362854,0.011907346043607284,0.9,0.5,0.15,3,5,100,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.15, 'classifier__max_depth': 3, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 0.9}",0.862604359414577,0.8609085427447593,0.8602513935572546,0.8657271761578151,0.8623728679686015,0.0021183645671228333,6
3.4127612709999084,0.04374468099488085,0.2320672869682312,0.010049213207462764,0.9,0.5,0.15,3,5,150,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.15, 'classifier__max_depth': 3, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 150, 'classifier__subsample': 0.9}",0.862071210458779,0.8578735185336794,0.8601909396746654,0.8640971629570262,0.8610582079060375,0.002299772953866763,14
1.9743858575820923,0.04650612291831004,0.15760588645935059,0.0036084819595771653,0.9,0.5,0.15,5,5,50,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.15, 'classifier__max_depth': 5, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 50, 'classifier__subsample': 0.9}",0.8621185407464658,0.8609732221509895,0.8570893848913598,0.8654873917426169,0.861417134882858,0.002999393254991152,10
3.2070229053497314,0.08428392541445753,0.25755298137664795,0.005696698064841871,0.9,0.5,0.15,5,5,100,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.15, 'classifier__max_depth': 5, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 0.9}",0.8608057565199099,0.8570363234894696,0.858563416135551,0.8621645589945519,0.8596425137848706,0.0019793007157142485,31
4.4758875370025635,0.15595008989703366,0.3646310567855835,0.022569554041107786,0.9,0.5,0.15,5,5,150,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.15, 'classifier__max_depth': 5, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 150, 'classifier__subsample': 0.9}",0.8596833224150229,0.8543895405752112,0.855737810094953,0.8592553887613937,0.8572665154616452,0.0022588989268929652,50
2.43954074382782,0.026898782783329,0.19714409112930298,0.0015151637109638407,0.9,0.5,0.15,7,5,50,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.15, 'classifier__max_depth': 7, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 50, 'classifier__subsample': 0.9}",0.8617433187051194,0.8560403723505301,0.8566162942676832,0.8629388687947573,0.8593347135295225,0.0030427701669110923,37
4.028711140155792,0.05279620008882829,0.3420470356941223,0.008421328905430934,0.9,0.5,0.15,7,5,100,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.15, 'classifier__max_depth': 7, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 0.9}",0.856752076269868,0.850030956095354,0.8543537289837821,0.8552254012631049,0.8540905406530273,0.0024960556545459336,63
5.6434425711631775,0.14162252657297233,0.5577274560928345,0.06394807949427479,0.9,0.5,0.15,7,5,150,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.15, 'classifier__max_depth': 7, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 150, 'classifier__subsample': 0.9}",0.85385940631954,0.8466811429045725,0.8523971471566311,0.8525925798229561,0.8513825690509249,0.002771805614839204,72
1.7856890559196472,0.08216855110089485,0.12517845630645752,0.003122389518521692,0.9,0.5,0.2,3,5,50,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 50, 'classifier__subsample': 0.9}",0.8601869092860494,0.85868909085486,0.8564195329673698,0.865222499571892,0.8601295081700427,0.003231894736596302,24
2.683128535747528,0.015278418031486005,0.18978524208068848,0.00416291703069662,0.9,0.5,0.2,3,5,100,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 0.9}",0.8616477467513918,0.8587088893290921,0.8581004300381747,0.8640057985836644,0.8606157161755807,0.002372783113693935,19
3.5690593123435974,0.08448224674713135,0.23486483097076416,0.015668101197685302,0.9,0.5,0.2,3,5,150,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 150, 'classifier__subsample': 0.9}",0.8597803524891411,0.8582591305887085,0.8579114978335952,0.8611328256157843,0.8592709516318072,0.0012843247660145763,38
1.9818862676620483,0.06918491882913766,0.16023439168930054,0.006529520307433182,0.9,0.5,0.2,5,5,50,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.2, 'classifier__max_depth': 5, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 50, 'classifier__subsample': 0.9}",0.8623634754816324,0.8577016515764068,0.8586576275557212,0.864646625253573,0.8608423449668333,0.002802825881240889,16
3.1847623586654663,0.04965916859738065,0.27083921432495117,0.0153614380303169,0.9,0.5,0.2,5,5,100,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.2, 'classifier__max_depth': 5, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 0.9}",0.8581528925390092,0.8512881400246128,0.8560710832323226,0.861371537831618,0.8567209134068906,0.0036611534266423156,56
4.607817113399506,0.10119527681868361,0.37589603662490845,0.02317183110286848,0.9,0.5,0.2,5,5,150,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.2, 'classifier__max_depth': 5, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 150, 'classifier__subsample': 0.9}",0.8559295195752403,0.8480840706712922,0.8536516615315924,0.8566917935198861,0.8535892613245029,0.0033694781724169518,65
2.5143443942070007,0.06729227269661256,0.24127942323684692,0.07178359152590069,0.9,0.5,0.2,7,5,50,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.2, 'classifier__max_depth': 7, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 50, 'classifier__subsample': 0.9}",0.8586295098825732,0.8462486953071855,0.8499727262293526,0.8554519929592755,0.8525757310945968,0.004788740338325602,69
3.9798811078071594,0.2525185657569697,0.1773555874824524,0.010010534696650726,0.9,0.5,0.2,7,5,100,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.2, 'classifier__max_depth': 7, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 0.9}",0.8530024076375049,0.8447061016089912,0.8471131790295638,0.850648733942784,0.848867605554711,0.0031884609971370866,75
3.886901080608368,0.12469986576974962,0.24004387855529785,0.05066914634543069,0.9,0.5,0.2,7,5,150,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.2, 'classifier__max_depth': 7, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 150, 'classifier__subsample': 0.9}",0.8498943349599685,0.845856955479387,0.8459264452722586,0.8487561739841661,0.8476084774239451,0.0017634776260923915,77
