mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__colsample_bytree,param_classifier__gamma,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__min_child_weight,param_classifier__n_estimators,param_classifier__reg_alpha,param_classifier__reg_lambda,param_classifier__scale_pos_weight,param_classifier__subsample,params,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,split3_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
3.6643970608711243,0.14096961331626023,0.5567036271095276,0.020845928482931007,0.9,0.6,0.1,4,7,110,0.1,0.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.6, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 110, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8793565616400006,0.8613563371294279,0.8526467321037231,0.8765143026475525,0.867468483380176,0.010956686241986232,19,0.9791292545828859,0.9787800170635106,0.9727928165336772,0.978290007676182,0.977248023964064,0.002589432119309071,19,0.789732770745429,0.767277856135402,0.7781397032211365,0.7913567127169677,0.7816267607047338,0.009726638643101864,3,0.7378449408672799,0.7186261558784677,0.7465277777777778,0.7446666666666667,0.736916385297548,0.011043555070245696,3,0.8494704992435703,0.8229954614220878,0.8125472411186697,0.8442932728647015,0.8323266186622573,0.015127852835413728,12,0.9900231902434141,0.9889888052853735,0.9897729358180817,0.9901733428986136,0.9897395685613707,0.00045644285090856284,3
3.5361483693122864,0.0649489287304879,0.5541293025016785,0.0238004734928349,0.9,0.6,0.1,4,7,110,0.1,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.6, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 110, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.879759863903013,0.8624881104019605,0.8531763789321485,0.8765355533582362,0.8679899766488395,0.010738602525266476,4,0.9793137453708898,0.9785397977078157,0.97277987632279,0.9783213427159985,0.9772386905293735,0.0026005716857610936,20,0.7887915936952714,0.769774011299435,0.7793904208998549,0.7866761162296244,0.7811580355310465,0.007440445114926644,4,0.7345075016307893,0.7218543046357616,0.749476622470342,0.7404936624416277,0.7365830227946302,0.010034701561968853,4,0.8517397881996974,0.8245083207261724,0.8117913832199547,0.8390022675736961,0.8317604399298801,0.015024770245650952,21,0.9899397721016366,0.9891222743122174,0.9898563539598592,0.9899564557299921,0.9897187140259264,0.00034643645672440107,4
3.0490092635154724,0.02673180499350097,0.47774380445480347,0.008665493339135657,0.9,0.7,0.1,4,7,90,0.0,0.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8792296671810493,0.861993266804939,0.8526823125532936,0.8747912970784271,0.8671741359044272,0.010490606838724785,21,0.9795653724037502,0.9785874867021197,0.9735070426727019,0.9779725308530218,0.9774081081578984,0.0023228004474965956,7,0.7868393419670984,0.7673354452657515,0.7795132582637123,0.7838028169014084,0.7793727155994926,0.0074211174392185015,18,0.7322475570032573,0.717577353522054,0.7503496503496504,0.7336849044166117,0.7334648663228933,0.011608609449126806,16,0.8502269288956127,0.8245083207261724,0.8110355253212396,0.8412698412698413,0.8317601540532166,0.015112538227572036,22,0.9898396703315037,0.988972121657018,0.9898730375882147,0.9897562521897262,0.9896102704416156,0.00037088253695655073,17
3.162924110889435,0.09928173423321175,0.49036580324172974,0.027295792435768625,0.9,0.7,0.1,4,7,90,0.0,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8788105301859888,0.8620255406007126,0.8521857270117085,0.8746907607549852,0.8669281396383488,0.010521688304462462,23,0.9789621979259345,0.9788009547967695,0.9734774742585872,0.9779508348840954,0.9772978654663468,0.0022389192768001763,14,0.7862889122070654,0.7660470010522623,0.7790613718411552,0.7847295864262991,0.7790317178816955,0.00796455155557489,23,0.7312947299934938,0.7141922825376062,0.7456807187284036,0.7370517928286853,0.7320548810220473,0.011513935415463356,24,0.8502269288956127,0.8260211800302572,0.8155706727135299,0.8390022675736961,0.832705262303274,0.013085604607642578,3,0.9898063030747927,0.988872019886885,0.9897896194464372,0.9898396703315037,0.9895769031849047,0.0004073633373782715,24
3.0488778948783875,0.011270027681113865,0.475671648979187,0.016051641329548994,0.9,0.7,0.1,4,7,90,0.1,0.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8788402398557036,0.8627919315434135,0.853304595204237,0.8749970716239104,0.8674834595568162,0.010105462068621165,18,0.9792155348199084,0.9785924420731962,0.9736606166054976,0.9780335890478903,0.9773755456366231,0.002185183972195602,8,0.7851903597624869,0.7673354452657515,0.7792678506705328,0.7854622441778405,0.7793139749691529,0.007345413769965853,21,0.7293964957819598,0.717577353522054,0.7486072423398329,0.7365982792852416,0.733044842732272,0.011262424814615358,19,0.8502269288956127,0.8245083207261724,0.8125472411186697,0.8412698412698413,0.8321380830025741,0.014599740690406506,15,0.9897395685613707,0.988972121657018,0.9898396703315037,0.9898563539598592,0.9896019286274379,0.00036635192746603084,20
3.1148529648780823,0.030771821874029635,0.4852348566055298,0.01215626328108888,0.9,0.7,0.1,4,7,90,0.1,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8798468492846253,0.8623963105657171,0.8531164433955151,0.8751238698161354,0.8676208682654982,0.010529054897238503,13,0.9793940894863105,0.9783235615738537,0.9729200071366519,0.9774929886881281,0.977032661721236,0.0024682277127374844,23,0.7868623340321453,0.7674991206472036,0.7797101449275362,0.7865486725663717,0.7801550680433142,0.007845963244150855,12,0.7311688311688311,0.7172912557527942,0.7487821851078637,0.7396804260985352,0.734230674532006,0.011594880826622552,13,0.8517397881996974,0.8252647503782148,0.8133030990173847,0.8397581254724111,0.832516440766927,0.014523417285311067,4,0.9898229867031482,0.988972121657018,0.9898563539598592,0.9899397721016366,0.9896478086054155,0.0003924200766225189,13
3.3649269342422485,0.11830170034720613,0.5036599636077881,0.011350293965046956,0.9,0.7,0.1,4,7,100,0.0,0.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 100, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8796678915815802,0.8625187259434618,0.8526064752494407,0.8759149020435495,0.867676998704508,0.01078625303916863,11,0.9795644626285915,0.9787384835692154,0.9732836161017643,0.9781893100111919,0.9774439680776907,0.0024513430328917596,2,0.7900105522335561,0.7680394227384724,0.7794277435711698,0.7850599013389711,0.7806344049705423,0.008179039747482438,6,0.7383300460223537,0.7182356813693219,0.7482614742698191,0.7353135313531353,0.7350351832536576,0.010817712742708329,7,0.8494704992435703,0.8252647503782148,0.8133030990173847,0.8420256991685563,0.8325160119519316,0.014138649229340425,8,0.9900398738717696,0.989005488913729,0.9898396703315037,0.9898229867031482,0.9896770049550376,0.0003969818446564476,6
3.299611747264862,0.055687673589213386,0.5378894805908203,0.029131098997819575,0.9,0.7,0.1,4,7,100,0.0,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 100, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8792575673795092,0.8620641223198122,0.8529107774584676,0.875932948354783,0.8675413538781429,0.010627115655076739,17,0.9791301837149627,0.9788260220059254,0.973596605437741,0.9783070743120656,0.9774649713676737,0.0022527085551768125,1,0.788218793828892,0.7669595782073814,0.778179190751445,0.7844797178130511,0.7794593201501925,0.008059389737062541,17,0.734640522875817,0.716349310571241,0.7453287197231834,0.7354497354497355,0.7329420721549942,0.010463291606906743,20,0.8502269288956127,0.8252647503782148,0.8140589569160998,0.8405139833711263,0.8325161548902634,0.013882433150682619,5,0.9899230884732811,0.988938754400307,0.9897562521897262,0.9898063030747927,0.9896060995345267,0.0003900188434094819,19
3.353830933570862,0.09283574879093562,0.5238668918609619,0.006597354426656856,0.9,0.7,0.1,4,7,100,0.1,0.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 100, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.879295367292944,0.8629848669598883,0.8536165701330123,0.8762747542598178,0.8680428896614156,0.010345097104416555,3,0.9791398299125658,0.978699395498928,0.9734921746476368,0.9783787000234484,0.9774275250206448,0.002288086482233427,4,0.7884952648193616,0.7708628005657708,0.7805585781646718,0.7868504772004242,0.7816917801875571,0.006918282020839746,2,0.7351209941137998,0.7237715803452855,0.7503486750348675,0.7390438247011952,0.737071268548787,0.009498233749665451,2,0.8502269288956127,0.8245083207261724,0.8133030990173847,0.8412698412698413,0.8323270474772528,0.014347668962412337,11,0.9899397721016366,0.9891890088256394,0.9899064048449256,0.9899397721016366,0.9897437394684595,0.0003205634482146908,2
3.34065705537796,0.028347982192946306,0.5144171118736267,0.02024158936619922,0.9,0.7,0.1,4,7,100,0.1,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 100, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8803850018006635,0.8623982346444655,0.8532176761211567,0.8766547983580291,0.8681639277310786,0.010932556761503688,1,0.9795115666232737,0.9782756919149792,0.9725936907374447,0.9779210408061136,0.9770754975204528,0.002654073979117496,22,0.7889200561009818,0.7676056338028169,0.7774158523344191,0.7881146091262823,0.780514037841125,0.008727191345100315,7,0.7352941176470589,0.7180500658761528,0.7458333333333333,0.7406914893617021,0.7349672515545618,0.01045390649967556,8,0.850983358547655,0.8245083207261724,0.8117913832199547,0.8420256991685563,0.8323271904155847,0.01520664149146388,10,0.9899564557299921,0.9889888052853735,0.9897395685613707,0.9900065066150586,0.9896728340479487,0.0004074700859813941,7
3.596992254257202,0.06401839085349852,0.5836175084114075,0.04300456121775977,0.9,0.7,0.1,4,7,110,0.0,0.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 110, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8794555536014017,0.8624879410448373,0.8528401917973871,0.8762230764538297,0.8677516907243639,0.010709862783432922,9,0.9794013741398849,0.9787724549607741,0.973092453016267,0.977955644748232,0.9773054817162896,0.0024858146726292976,12,0.7872415001752541,0.7685250529287226,0.7755692085290928,0.7847833744276154,0.7790297840151712,0.007464265583789554,24,0.7335075114304376,0.7202380952380952,0.7430747922437673,0.7348284960422163,0.7329122237386292,0.008184402831715721,21,0.8494704992435703,0.8237518910741302,0.8110355253212396,0.8420256991685563,0.8315709037018741,0.015104113616123929,24,0.9898730375882147,0.9890555397987955,0.9896394667912377,0.9898063030747927,0.98959358681326,0.00032207937907317,22
3.790488123893738,0.045325254009330435,0.6286666989326477,0.02070063507543626,0.9,0.7,0.1,4,7,110,0.0,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 110, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8793225314103892,0.8620829263182981,0.8529806062412901,0.875996416518623,0.8675956201221501,0.010631112972896817,15,0.9790148164820908,0.9788223764529852,0.9734444435159988,0.9779320338602056,0.9773034175778201,0.0022651137672461074,13,0.7901581722319859,0.7679830747531735,0.7771345875542692,0.784756527875794,0.7800080906038057,0.008343108526927776,13,0.7380170715692712,0.7192866578599736,0.7453157529493407,0.7359364659166115,0.7346389870737993,0.009523421759757691,9,0.8502269288956127,0.8237518910741302,0.8117913832199547,0.8405139833711263,0.831571046640206,0.014835703041023732,23,0.9900398738717696,0.9890221725420845,0.9897228849330152,0.9898229867031482,0.9896519795125044,0.00038124463663407574,11
