mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__colsample_bytree,param_classifier__gamma,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__min_child_weight,param_classifier__n_estimators,param_classifier__reg_alpha,param_classifier__reg_lambda,param_classifier__scale_pos_weight,param_classifier__subsample,params,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,split3_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_train_pr_auc,split1_train_pr_auc,split2_train_pr_auc,split3_train_pr_auc,mean_train_pr_auc,std_train_pr_auc,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,mean_train_f1,std_train_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,mean_train_recall,std_train_recall,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,mean_train_accuracy,std_train_accuracy
4.310109734535217,0.18507672006162743,0.49124252796173096,0.017935842214784493,0.9,0.6,0.1,4,7,90,0.0,0.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.6, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8788864148524617,0.8619993182369372,0.8526886818221353,0.8747161541323404,0.8670726422609687,0.01037575817868325,60,0.873837778797759,0.8800347250748662,0.8846844017847654,0.8761094820098729,0.8786665969168159,0.004121349025495427,0.9791154014817128,0.9785867253300014,0.9735065591072727,0.9778768751635741,0.9772713902706404,0.0022176028335333504,16,0.9814766360902745,0.9818653443379941,0.9835974490714159,0.9822536817283963,0.9822982778070202,0.000798805558906539,0.7872638208537439,0.7673354452657515,0.7795132582637123,0.7843551797040169,0.7796169260218062,0.007612022810874742,26,0.7771898883009994,0.7850774284373534,0.7929973976815708,0.78328611898017,0.7846377083500234,0.005643017295351258,0.732421875,0.717577353522054,0.7503496503496504,0.7346534653465346,0.7337505860545597,0.011615539700175821,24,0.7284549261626625,0.7344161545215101,0.7470470247381323,0.7365149833518313,0.736608272193534,0.006713022584545506,0.850983358547655,0.8245083207261724,0.8110355253212396,0.8412698412698413,0.831949261466227,0.015345374044153568,46,0.8329133064516129,0.8432459677419355,0.8449710108394253,0.8364003024955886,0.8393826468821406,0.0049219356819970635,0.9898563539598592,0.988972121657018,0.9898730375882147,0.9897896194464372,0.9896227831628822,0.0003769540208443407,25,0.9894615080887792,0.9898118642842445,0.9902678834592947,0.9897896194464372,0.9898327188196889,0.0002869922202469437
4.698866784572601,0.056652251014749605,0.4767228960990906,0.009046704182744746,0.9,0.6,0.1,4,7,90,0.0,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.6, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8788052869735165,0.8619748582067223,0.8521932707911528,0.8746913276721436,0.8669161859108837,0.010523598512247335,64,0.8732205935040411,0.8799174627194629,0.8847828423831667,0.8766524168169105,0.8786433288558952,0.004262828664662178,0.978962010809058,0.9786913688301533,0.973477790188001,0.9779506285628455,0.9772704495975145,0.002220771241006807,17,0.981697910662768,0.9819168685654335,0.9836733768689786,0.9822617200376235,0.9823874690337009,0.0007691435689291362,0.7862889122070654,0.7664207938180541,0.7790613718411552,0.7847295864262991,0.7791251660731434,0.007812392883522745,32,0.7770850488177862,0.7834350070389489,0.7940234791889007,0.7848581939005578,0.7848504322365484,0.00605081520879367,0.7312947299934938,0.7154098360655737,0.7456807187284036,0.7370517928286853,0.7323592694040391,0.011044198961945466,37,0.728656518861681,0.7328797190517998,0.7496641289744738,0.7414798206278027,0.7381700468789393,0.00808645950557652,0.8502269288956127,0.8252647503782148,0.8155706727135299,0.8390022675736961,0.8325161548902633,0.013185914901990062,23,0.8324092741935484,0.8414818548387096,0.8439626922107386,0.8336274262667003,0.8378703118774242,0.004949377525946229,0.9898063030747927,0.988905387143596,0.9897896194464372,0.9898396703315037,0.9895852449990824,0.0003929295550771612,36,0.9894615080887792,0.9897340073519189,0.9903401791821685,0.9899175272638293,0.9898633054716739,0.0003195730273265795
4.673224329948425,0.04871550365034201,0.47608065605163574,0.013313878561324426,0.9,0.6,0.1,4,7,90,0.1,0.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.6, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8788429308141975,0.8613712307898782,0.8530866924978193,0.8755952980265705,0.8672240380321165,0.010478508418987294,56,0.8734009624611505,0.8802993520757519,0.8846882885237115,0.8766871174031294,0.8787689301159358,0.004199107531631445,0.9792158703398253,0.9786355757394014,0.9730077194579816,0.9782695367396765,0.9772821755692211,0.0024908193739381183,15,0.9815233206059855,0.9822922120717481,0.9834262026231622,0.9823090274405586,0.9823876906853636,0.0006784074643633206,0.7851903597624869,0.7677123722241804,0.7774566473988439,0.7871287128712872,0.7793720230641996,0.007642568291297907,29,0.7762632197414806,0.786268516341406,0.7941980739507788,0.7835538752362949,0.7850709213174901,0.006415141948880919,0.7293964957819598,0.7188118811881188,0.744636678200692,0.7395348837209302,0.7330949847229251,0.00990415133254327,29,0.7272126816380449,0.7368884971353019,0.7515751575157515,0.7373804758728041,0.7382642030404756,0.008688946639202933,0.8502269288956127,0.8237518910741302,0.8133030990173847,0.8412698412698413,0.8321379400642422,0.014454066828190726,42,0.8324092741935484,0.842741935483871,0.8419460549533653,0.8358961431812453,0.8382483519530075,0.004286403376219621,0.9897395685613707,0.989005488913729,0.9897228849330152,0.9899564557299921,0.9896060995345268,0.00035879499437103544,28,0.9894114572037127,0.9898897212165702,0.9903735464388795,0.9898118642842445,0.9898716472858518,0.00034189850312700066
3.073005259037018,0.02871568667259887,0.48685330152511597,0.007234406934041784,0.9,0.6,0.1,4,7,90,0.1,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.6, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8798485600512085,0.8623022495001291,0.8531192046803786,0.8751185744338164,0.8675971471663833,0.010539399244476765,35,0.8732767832409425,0.8806391963424124,0.884933354029929,0.8767026947011208,0.8788880070786013,0.004355292950626119,0.979394341126248,0.9784726614629593,0.9729201296398942,0.9785899923258812,0.9773442811387456,0.0025788030631949768,10,0.9812596537702618,0.9820323910655843,0.9836966023145599,0.9820442542072467,0.9822582253394132,0.000889221325934398,0.7868623340321453,0.7658827658827659,0.7797101449275362,0.7861435136090491,0.7796496896128742,0.008422051909241432,24,0.7792883319541317,0.7858652265790091,0.7927842392594351,0.7844950213371266,0.7856082047824255,0.004815119442128175,0.7311688311688311,0.7144728225278324,0.7487821851078637,0.7383798140770252,0.733200913220388,0.01249467672818273,28,0.7339122689824092,0.7356043956043956,0.7490468714958511,0.7404341015887224,0.7397494094178446,0.00587717943484603,0.8517397881996974,0.8252647503782148,0.8133030990173847,0.8405139833711263,0.8327054052416059,0.014620999099024201,12,0.8306451612903226,0.8434979838709677,0.8419460549533653,0.8341315855810436,0.8375551964239247,0.005340085627061647,0.9898229867031482,0.988872019886885,0.9898563539598592,0.9899064048449256,0.9896144413487045,0.000429664167225863,26,0.9896172219534304,0.9898563539598592,0.9902901282971021,0.9898897212165702,0.9899133563567405,0.00024158878956231727
3.347809314727783,0.08863573662024501,0.5100657343864441,0.01000679983521264,0.9,0.6,0.1,4,7,100,0.0,0.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.6, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 100, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8793440358510484,0.8625193899243501,0.8530471716758512,0.8762605021417075,0.8677927748982394,0.010611025371572338,25,0.8761853775358467,0.8822479192173135,0.8867957616182159,0.8793212196533597,0.881137569506184,0.003907407918191862,0.9791495406332298,0.9787382641908083,0.9734367129166696,0.9783816401012584,0.9774265394604915,0.0023194982158411858,5,0.9822111314940476,0.9825905673298976,0.9844167609964465,0.9830589411263911,0.9830693502366957,0.0008338759780602965,0.7889200561009818,0.7683098591549296,0.7781397032211365,0.7864693446088795,0.7804597407714818,0.008073017888130266,15,0.7798445961855427,0.7857310490495188,0.7938913223629691,0.7853935239896006,0.7862151228969078,0.005010414181412315,0.7352941176470589,0.7187088274044796,0.7465277777777778,0.7366336633663366,0.7342910965489131,0.00998795712100118,19,0.7317719840919134,0.7351778656126482,0.7484375,0.739265850945495,0.7386633001625141,0.006235714495859696,0.850983358547655,0.8252647503782148,0.8125472411186697,0.8435374149659864,0.8330831912526315,0.015104304421670819,9,0.8346774193548387,0.84375,0.8452230904965969,0.8376607007814469,0.8403278026582206,0.004321907610155014,0.9899564557299921,0.9890221725420845,0.9897729358180817,0.9898897212165702,0.9896603213266821,0.0003742445020508198,15,0.9896005383250749,0.9898452315409555,0.9903179343443612,0.9899008436354738,0.9899161369614664,0.0002580237879881676
3.4219168424606323,0.1918258260001253,0.5080350637435913,0.014802769753429978,0.9,0.6,0.1,4,7,100,0.0,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.6, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 100, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.879243594929948,0.8625960992942887,0.8529200138110868,0.8759371012187095,0.8676742023135082,0.010554614541394874,33,0.8752705486390818,0.8823796072586433,0.887126047889283,0.8792865949716466,0.8810156996896636,0.004335699559966678,0.979130132096514,0.9787374641048534,0.9735969342622329,0.9783069518088235,0.977442870568106,0.0022394578780380345,3,0.9823305413848007,0.9826319220002077,0.9845406441355571,0.982940734617604,0.9831109605345425,0.0008531564962638718,0.788218793828892,0.7664207938180541,0.778179190751445,0.7844797178130511,0.7793246240528606,0.008268949447449868,30,0.7805165703502771,0.7857646229739254,0.7948292220113852,0.7867489907385419,0.7869648515185323,0.005121420645420489,0.734640522875817,0.7154098360655737,0.7453287197231834,0.7354497354497355,0.7327072035285774,0.010836982943119602,35,0.7335402349811572,0.7358117025956885,0.7505039193729003,0.743658810325477,0.7408786668188057,0.0067063662463728085,0.8502269288956127,0.8252647503782148,0.8140589569160998,0.8405139833711263,0.8325161548902634,0.013882433150682619,21,0.8339213709677419,0.8429939516129032,0.8447189311822536,0.8351399042097303,0.8391935394931571,0.0047223089047962515,0.9899230884732811,0.988905387143596,0.9897562521897262,0.9898063030747927,0.989597757720349,0.00040429839723893205,32,0.9896505892101414,0.9898563539598592,0.9903791076483314,0.9900120678245105,0.9899745296607106,0.0002664560815572891
3.241141617298126,0.03732760755134819,0.515550434589386,0.003245900517725246,0.9,0.6,0.1,4,7,100,0.1,0.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.6, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 100, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8792951856029808,0.8614578312168508,0.8528731019528463,0.8765814489117046,0.8675518919210956,0.010863267196666242,41,0.8758779075880186,0.8820424984778755,0.8869977522225692,0.879344921702508,0.8810657699977429,0.0040625622111236555,0.9791399008879327,0.9787486330466936,0.972776697686035,0.9785807465548735,0.9773114945438838,0.002626015043967424,11,0.9824028239197705,0.9828141291928614,0.9843294863889528,0.9830391718312415,0.9831464028332065,0.0007201563302913039,0.7884952648193616,0.7679830747531735,0.7779789931184353,0.7883934890304317,0.7807127054303505,0.008501166795452311,9,0.7798327247025563,0.7868312757201646,0.7963315864697474,0.7852325168619099,0.7870570259385945,0.005949533551612874,0.7351209941137998,0.7192866578599736,0.7468706536856745,0.7411842980705257,0.7356156509324934,0.010302495062516523,9,0.7321389073213891,0.7374917346264052,0.7547979227816662,0.739964317573595,0.7410982205757639,0.008400053741519623,0.8502269288956127,0.8237518910741302,0.8117913832199547,0.8420256991685563,0.8319489755895635,0.015076012899951464,47,0.8341733870967742,0.8432459677419355,0.8427022939248803,0.8364003024955886,0.8391304878147947,0.003928159025693552,0.9899397721016366,0.9890221725420845,0.9897729358180817,0.9900231902434141,0.9896895176763042,0.00039568698929348054,9,0.9896060995345267,0.9899175272638293,0.990490331837368,0.9899064048449256,0.9899800908701624,0.0003199840616726367
3.383176565170288,0.15414868943662335,0.5203056931495667,0.0117953179309366,0.9,0.6,0.1,4,7,100,0.1,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.6, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 100, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8803855313183518,0.8625556033249517,0.8532114490587568,0.8763027175403062,0.8681138253105917,0.010846973931512875,3,0.8751951727260775,0.8828234716340443,0.8871516742563598,0.8792094425863555,0.8810949403007092,0.004416848589360986,0.979511521457131,0.9784999869792462,0.9725934199408044,0.9788191636541186,0.9773560230078251,0.002773895981183375,9,0.981886888005912,0.9826448453346796,0.984451075940054,0.9827817144269337,0.9829411309268947,0.0009360236177336721,0.7889200561009818,0.7679324894514767,0.7774158523344191,0.7864214992927864,0.780172474294916,0.008261154496777962,18,0.7807587755584446,0.7883280385927757,0.7938278931750742,0.7868930309865844,0.7874519345782197,0.004651106243730162,0.7352941176470589,0.7174770039421814,0.7458333333333333,0.7388704318936877,0.7343687217040654,0.010462901139738346,18,0.7351435566436679,0.7393511366144339,0.7501121579183491,0.7437163375224417,0.7420807971747231,0.005539722479136137,0.850983358547655,0.8260211800302572,0.8117913832199547,0.8405139833711263,0.8323274762922483,0.014803389241133502,27,0.8324092741935484,0.8442540322580645,0.8429543735820519,0.8353919838669019,0.8387524159751418,0.004986285718605477,0.9899564557299921,0.9889888052853735,0.9897395685613707,0.9899230884732811,0.9896519795125044,0.0003916879282799914,17,0.9896839564668524,0.989995384196155,0.9903401791821685,0.9900176290339623,0.9900092872197845,0.00023215968077143256
3.534317195415497,0.0342154217070159,0.5374966859817505,0.006561752457741043,0.9,0.6,0.1,4,7,110,0.0,0.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.6, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 110, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8792441132002754,0.862498347951425,0.853320766781587,0.8766101252746922,0.8679183383019948,0.010562737896953686,13,0.878035753463906,0.883600252586562,0.8890236056196633,0.881283634649405,0.8829858115798841,0.00400727389479732,0.9793739260297821,0.9787717000409618,0.9733746424581691,0.9781338482802246,0.9774135292022843,0.0023727225635402508,6,0.9832012101108006,0.9830712515975492,0.9850864155871095,0.9836361404676439,0.9837487544407758,0.0008001303245758668,0.7887719298245615,0.7685250529287226,0.7774158523344191,0.7860415932322876,0.7801886070799977,0.00793185887032632,17,0.7817390281209554,0.7872740079830947,0.7961579509071505,0.7867455621301775,0.7879791372853444,0.005192563664512647,0.7356020942408377,0.7202380952380952,0.7458333333333333,0.7364597093791282,0.7345333080478486,0.009177377168126676,16,0.7331714853233282,0.7369230769230769,0.751679355127631,0.741467767120232,0.740810421123567,0.006928755574366926,0.8502269288956127,0.8237518910741302,0.8117913832199547,0.8427815570672713,0.8321379400642422,0.015205313980077807,42,0.8371975806451613,0.8450100806451613,0.8462314091252836,0.8379127804386186,0.8415879627135563,0.00406370844109467,0.9899564557299921,0.9890555397987955,0.9897395685613707,0.9898730375882147,0.9896561504195932,0.0003552868656308203,16,0.9896839564668524,0.9899230884732811,0.9904402809523015,0.9899787005677995,0.9900065066150586,0.0002738295712665913
3.5518481731414795,0.0492044440563276,0.6287506222724915,0.006321425535704204,0.9,0.6,0.1,4,7,110,0.0,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.6, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 110, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.879324015316257,0.8625943182681192,0.8529820071930688,0.8760003856994956,0.8677251816192351,0.0105676262304895,29,0.8775606206682354,0.883669174099299,0.8894787634876861,0.8810690918852526,0.8829444125351182,0.00435100747247015,0.979015068122028,0.9786377566188595,0.9734445337815456,0.9779319435946587,0.977257325529273,0.0022353824874708256,18,0.9831715684887457,0.9831896109971274,0.9854693946124622,0.9836432885780249,0.98386846566909,0.0009434229631618942,0.7901581722319859,0.7679324894514767,0.7771345875542692,0.784756527875794,0.7799954442783815,0.008361344641150221,21,0.7819726285983954,0.7862425167273154,0.7973406149827852,0.7881305637982196,0.7884215810266789,0.005611843867670875,0.7380170715692712,0.7174770039421814,0.7453157529493407,0.7359364659166115,0.7341865735943512,0.010256743988123268,22,0.7351375332741792,0.7358822236871018,0.7535906642728905,0.7447285778375954,0.7423347497679417,0.007514337000890103,0.8502269288956127,0.8260211800302572,0.8117913832199547,0.8405139833711263,0.8321383688792378,0.014566800836284316,35,0.8351814516129032,0.8440020161290323,0.8464834887824553,0.8369044618099319,0.8406428545835807,0.004722273739198561,0.9900398738717696,0.9889888052853735,0.9897228849330152,0.9898229867031482,0.9896436376983266,0.00039504897922126457,21,0.9897228849330152,0.9898730375882147,0.9905070154657235,0.9900732411284806,0.9900440447788584,0.000294780167905471
