mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__colsample_bytree,param_classifier__gamma,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__min_child_weight,param_classifier__n_estimators,param_classifier__reg_alpha,param_classifier__reg_lambda,param_classifier__scale_pos_weight,param_classifier__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
2.842216730117798,0.011755126343739708,0.23262816667556763,0.010507840580089774,0.9,0.7,0.08,5,10,90,0.1,2.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 5, 'classifier__min_child_weight': 10, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 2.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8670776583105712,0.8659137023466058,0.8650959853557119,0.870161672022504,0.8670622545088482,0.0019230192831216821,35
2.9369680285453796,0.09390822768537277,0.23537272214889526,0.009896207128317656,0.9,0.7,0.08,5,10,90,0.1,2.0,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 5, 'classifier__min_child_weight': 10, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 2.0, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8672261689039666,0.8656189484257938,0.8641679542963203,0.8696672938585853,0.8666700913711665,0.002040712890511628,126
3.0196977853775024,0.09338389725389168,0.24528831243515015,0.011827734727058867,0.9,0.7,0.08,5,10,90,0.1,2.0,12,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 5, 'classifier__min_child_weight': 10, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 2.0, 'classifier__scale_pos_weight': 12, 'classifier__subsample': 0.9}",0.8657479745246335,0.8640921351411818,0.8639981613760302,0.8685994349452164,0.8656094264967655,0.0018612962166767685,480
2.9842708706855774,0.0349184577363008,0.2515990734100342,0.015139914413192995,0.9,0.7,0.08,5,10,95,0.0,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 5, 'classifier__min_child_weight': 10, 'classifier__n_estimators': 95, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8674025904102514,0.8656522364294504,0.8641719116103996,0.8695710783438749,0.866699454198494,0.002014060721220351,115
3.183800756931305,0.22843047725055263,0.25136321783065796,0.010823128299172927,0.9,0.7,0.08,5,10,95,0.0,1.0,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 5, 'classifier__min_child_weight': 10, 'classifier__n_estimators': 95, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.868383952815101,0.865245473309379,0.8633588442058231,0.8693539673091165,0.8665855594098548,0.002403425831045417,155
3.1810572743415833,0.09599653624132315,0.2668459415435791,0.02185986330907934,0.9,0.7,0.08,5,10,95,0.0,1.0,12,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 5, 'classifier__min_child_weight': 10, 'classifier__n_estimators': 95, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 12, 'classifier__subsample': 0.9}",0.8675575788307454,0.8645340221553954,0.8631261817498265,0.8693324282442388,0.8661375527450516,0.002442507377788443,318
3.2769668102264404,0.1861934599381072,0.2601572871208191,0.02557364567178624,0.9,0.7,0.08,5,10,95,0.0,2.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 5, 'classifier__min_child_weight': 10, 'classifier__n_estimators': 95, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 2.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8678651298135561,0.8658900485584228,0.8644759537628182,0.869935673954439,0.8670417015223091,0.0020592763718910493,38
3.3662394285202026,0.18905536193328779,0.27616649866104126,0.02436615002746324,0.9,0.7,0.08,5,10,95,0.0,2.0,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 5, 'classifier__min_child_weight': 10, 'classifier__n_estimators': 95, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 2.0, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8675812928755026,0.8656349844316266,0.8642931340977377,0.8697638554456598,0.8668183167126317,0.002063683210833842,76
3.6509003043174744,0.16422999594982282,0.24802744388580322,0.010247051129744425,0.9,0.7,0.08,5,10,95,0.0,2.0,12,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 5, 'classifier__min_child_weight': 10, 'classifier__n_estimators': 95, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 2.0, 'classifier__scale_pos_weight': 12, 'classifier__subsample': 0.9}",0.8669436988027243,0.8645814669845558,0.8637317697206214,0.8681309934405761,0.8658469822371193,0.001767423778215676,418
3.316300630569458,0.18471135276010195,0.264534056186676,0.014747642532172686,0.9,0.7,0.08,5,10,95,0.1,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 5, 'classifier__min_child_weight': 10, 'classifier__n_estimators': 95, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8677607764937352,0.8652522722401116,0.8656235570564486,0.8682883491421174,0.8667312387331032,0.0013132822821670701,102
3.1820138692855835,0.15145802355776825,0.24632322788238525,0.012987018070319158,0.9,0.7,0.08,5,10,95,0.1,1.0,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 5, 'classifier__min_child_weight': 10, 'classifier__n_estimators': 95, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8675074329555718,0.8654582082561185,0.8637741561428304,0.8690051205149704,0.8664362294673728,0.0019868214566525705,220
3.1726494431495667,0.0977281587250394,0.2693175673484802,0.04980075421234243,0.9,0.7,0.08,5,10,95,0.1,1.0,12,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 5, 'classifier__min_child_weight': 10, 'classifier__n_estimators': 95, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 12, 'classifier__subsample': 0.9}",0.8672496953404135,0.8647382913512683,0.8630253678396996,0.8689489976065821,0.8659905880344909,0.0022747701087404704,365
3.1957509517669678,0.1753840058586643,0.25707125663757324,0.0070084507181555926,0.9,0.7,0.08,5,10,95,0.1,2.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 5, 'classifier__min_child_weight': 10, 'classifier__n_estimators': 95, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 2.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8669276462878991,0.8658286366234912,0.8651217094995461,0.8702743576710127,0.8670380875204873,0.0019761653488782425,39
3.191067099571228,0.20276504871504583,0.2549857497215271,0.026238475957915453,0.9,0.7,0.08,5,10,95,0.1,2.0,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 5, 'classifier__min_child_weight': 10, 'classifier__n_estimators': 95, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 2.0, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8672310261989327,0.8657378910761435,0.8641430938217093,0.8696337721953372,0.8666864458230307,0.002021861521048046,118
3.188428521156311,0.06436474256425673,0.25137317180633545,0.007478056343520458,0.9,0.7,0.08,5,10,95,0.1,2.0,12,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 5, 'classifier__min_child_weight': 10, 'classifier__n_estimators': 95, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 2.0, 'classifier__scale_pos_weight': 12, 'classifier__subsample': 0.9}",0.8658499083860965,0.8646008436564206,0.8643465248740708,0.8688382270740178,0.8659088759976514,0.0017844091842176106,396
2.8228760957717896,0.009614114357882593,0.2012689709663391,0.0035462002741911756,0.9,0.7,0.1,4,7,90,0.0,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8681177868160971,0.8663919259216505,0.8660296750452563,0.8698843946999055,0.8676059456207273,0.0015339315803294426,5
2.658344089984894,0.08847891157756116,0.1989985704421997,0.022488153251430026,0.9,0.7,0.1,4,7,90,0.0,1.0,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8672355407189497,0.8653278989053308,0.8654010831029509,0.8690899588312816,0.8667636203896283,0.001545344895193322,92
2.640667498111725,0.05343635909732452,0.2025071382522583,0.012383046679075641,0.9,0.7,0.1,4,7,90,0.0,1.0,12,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 12, 'classifier__subsample': 0.9}",0.8674005531003802,0.8650015712475201,0.8641640346287542,0.868644054288617,0.8663025533163179,0.0017995865392827779,262
2.694081425666809,0.08345267591572945,0.19348227977752686,0.009412056707115507,0.9,0.7,0.1,4,7,90,0.0,2.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 2.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8674059477152791,0.8660542857353705,0.8648085878462191,0.8692957118511073,0.866891133286994,0.0016646577203823787,61
2.6396211981773376,0.09651812489942665,0.19363027811050415,0.00952940064891656,0.9,0.7,0.1,4,7,90,0.0,2.0,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 2.0, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8677551254652658,0.8658722986169476,0.8635019701021905,0.8685108299305447,0.8664100560287372,0.0019344643680947182,224
2.823919415473938,0.45271663909295273,0.20614784955978394,0.015676937956165295,0.9,0.7,0.1,4,7,90,0.0,2.0,12,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 2.0, 'classifier__scale_pos_weight': 12, 'classifier__subsample': 0.9}",0.8677260834338776,0.8645458024454225,0.8647472251357854,0.8687344279759883,0.8664383847477685,0.0018283784493655496,218
2.6441145539283752,0.09717776230561419,0.2204679250717163,0.03973401104600622,0.9,0.7,0.1,4,7,90,0.1,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8683609294913968,0.8667678990935758,0.8651061522674175,0.8704739084476263,0.867677222325004,0.0019828123170182966,3
2.654879927635193,0.10878327115107632,0.19544535875320435,0.011096753833086663,0.9,0.7,0.1,4,7,90,0.1,1.0,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8678881313847009,0.8650935197437898,0.8627342974239446,0.868918492553628,0.8661586102765159,0.0024222164334738233,310
2.7174903750419617,0.0653923601756896,0.19406431913375854,0.0015332608490272086,0.9,0.7,0.1,4,7,90,0.1,1.0,12,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 12, 'classifier__subsample': 0.9}",0.8674024887752215,0.8643319198057815,0.8646869099831892,0.8682204389945787,0.8661604393896927,0.0016808523008283824,306
2.6690324544906616,0.036916491118830684,0.19264709949493408,0.006892752765577099,0.9,0.7,0.1,4,7,90,0.1,2.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 2.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8669278059338884,0.8657071951886346,0.8644945079284512,0.869724759451505,0.8667135671256199,0.001939728440177133,107
2.7164400219917297,0.19052711130401276,0.19756704568862915,0.010266212344667,0.9,0.7,0.1,4,7,90,0.1,2.0,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 2.0, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8669761640859918,0.865303543057663,0.864266238144273,0.8689372613370251,0.8663708016562383,0.0017692800411883726,240
2.6226903200149536,0.01224229478061844,0.19863486289978027,0.006042747300887006,0.9,0.7,0.1,4,7,90,0.1,2.0,12,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 2.0, 'classifier__scale_pos_weight': 12, 'classifier__subsample': 0.9}",0.8679695486130056,0.8641789612061337,0.8645217188759043,0.8679703125217815,0.8661601353042063,0.0018138479319179215,307
2.6811748147010803,0.019271440139209665,0.2046363353729248,0.004118674532889455,0.9,0.7,0.1,4,7,95,0.0,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 95, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8684668772342173,0.8667825108627665,0.8658881902621913,0.8699351310695348,0.8677681773571775,0.0015564189526918529,1
2.693350911140442,0.07326332989557303,0.20331013202667236,0.009283615419536335,0.9,0.7,0.1,4,7,95,0.0,1.0,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 95, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8671497697814828,0.8655679375059064,0.8648634153714052,0.8690762052997476,0.8666643319896354,0.0016200435367262737,127
2.735770344734192,0.05961905676377192,0.20579588413238525,0.003586646653671948,0.9,0.7,0.1,4,7,95,0.0,1.0,12,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 95, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 12, 'classifier__subsample': 0.9}",0.8674460837227773,0.8647765071524601,0.864270409225581,0.8687243811018961,0.8663043453006786,0.0018460312340536184,261
2.817748725414276,0.05460333716941938,0.24251282215118408,0.019557322023253887,0.9,0.7,0.1,4,7,95,0.0,2.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 95, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 2.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8674272423177365,0.8659097068289906,0.8649837043933157,0.8695698523090216,0.8669726264622661,0.001734781457292267,44
2.8492013812065125,0.16040207822014824,0.20015329122543335,0.005268514750425669,0.9,0.7,0.1,4,7,95,0.0,2.0,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 95, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 2.0, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8679317279345459,0.8658502413760765,0.8638377310851798,0.8684167923806712,0.8665091231941183,0.001818891628345075,177
2.8918455839157104,0.03989432403141915,0.2528800368309021,0.07867311247970134,0.9,0.7,0.1,4,7,95,0.0,2.0,12,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 95, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 2.0, 'classifier__scale_pos_weight': 12, 'classifier__subsample': 0.9}",0.867758227362675,0.8648230637753818,0.8647110935940513,0.8685508522795368,0.8664608092529112,0.0017172134943504434,206
2.8087183833122253,0.04040924257501695,0.2044069766998291,0.005582968071827817,0.9,0.7,0.1,4,7,95,0.1,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 95, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8682204492583281,0.8665272659191308,0.8653161275397522,0.8704403943078765,0.8676260592562719,0.0019246371469684785,4
2.724929690361023,0.05161236901577547,0.20243394374847412,0.005417494672011313,0.9,0.7,0.1,4,7,95,0.1,1.0,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 95, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8679143048646896,0.8652032840848216,0.862589374228189,0.8686731271021836,0.866095022569971,0.002400061398643097,330
2.8627305030822754,0.030334581388902656,0.21669870615005493,0.029094226784178296,0.9,0.7,0.1,4,7,95,0.1,1.0,12,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 95, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 12, 'classifier__subsample': 0.9}",0.8674376321582709,0.864560097906334,0.8647528137355933,0.8680063748693455,0.866189229667386,0.0015474080334730795,297
2.737673759460449,0.06244037909864475,0.20060360431671143,0.0058642877588818585,0.9,0.7,0.1,4,7,95,0.1,2.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 95, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 2.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8670090445197833,0.865488755367159,0.8644158122611046,0.8696832784633897,0.8666492226528593,0.0019792531884847467,134
2.772377371788025,0.08451707585249386,0.20394295454025269,0.01226613181028307,0.9,0.7,0.1,4,7,95,0.1,2.0,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 95, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 2.0, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8667094980982994,0.8651224504509755,0.8646387904603308,0.8687209948011638,0.8662979334526923,0.0015949237844171424,264
2.7798855900764465,0.11964912594290547,0.20184320211410522,0.0029914531011095854,0.9,0.7,0.1,4,7,95,0.1,2.0,12,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 95, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 2.0, 'classifier__scale_pos_weight': 12, 'classifier__subsample': 0.9}",0.8680370019765826,0.8642717486615304,0.8643837520170482,0.8680550512689399,0.8661868884810253,0.001859570769326269,298
2.7573410272598267,0.04820417799797164,0.20399200916290283,0.012855443409533523,0.9,0.7,0.1,4,10,90,0.0,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 10, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.868359183890493,0.8655733767185104,0.8654210186695552,0.8683920331213508,0.8669364030999773,0.0014402599440313554,49
2.6590649485588074,0.13198594415441384,0.2077624797821045,0.025613867093606187,0.9,0.7,0.1,4,10,90,0.0,1.0,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 10, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8664736993775467,0.8656584136071394,0.8645391659658035,0.8685317201168004,0.8663007497668225,0.0014597014677990695,263
2.6158652901649475,0.03808058713321457,0.19468748569488525,0.0007385259097794262,0.9,0.7,0.1,4,10,90,0.0,1.0,12,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 10, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 12, 'classifier__subsample': 0.9}",0.8672486572363012,0.8649842009440982,0.864323170782125,0.8689776763894382,0.8663834263379907,0.0018494081820420246,233
2.668302059173584,0.1345977764888135,0.19714927673339844,0.00996683972261828,0.9,0.7,0.1,4,10,90,0.0,2.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 10, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 2.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8694382284443314,0.8644257808323428,0.8658181813747743,0.8689961980814591,0.867169597183227,0.002111753506863308,22
2.7232430577278137,0.11759190675299387,0.19181209802627563,0.0022819165660452755,0.9,0.7,0.1,4,10,90,0.0,2.0,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 10, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 2.0, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8676927352349921,0.866090426135935,0.8638558478590611,0.8698342644090312,0.8668683184097549,0.0021884123229423355,63
2.7062737941741943,0.11061327729958688,0.20603424310684204,0.012613649418211626,0.9,0.7,0.1,4,10,90,0.0,2.0,12,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 10, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 2.0, 'classifier__scale_pos_weight': 12, 'classifier__subsample': 0.9}",0.8680217305461484,0.8654392609511146,0.8647672709433857,0.869534180553311,0.8669406107484898,0.0019282687488974602,48
2.6117395758628845,0.052989122682530254,0.19268673658370972,0.005866721554796909,0.9,0.7,0.1,4,10,90,0.1,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 10, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8676268270412315,0.8656871051190234,0.8655004931380826,0.8698463655854588,0.867165197720949,0.0017576804199788514,23
2.635548949241638,0.10321589849807114,0.1951860785484314,0.00801035330620082,0.9,0.7,0.1,4,10,90,0.1,1.0,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 10, 'classifier__n_estimators': 90, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8660665441084676,0.8660364059916796,0.8634036277943374,0.868383668437899,0.8659725615830959,0.001762509992871409,375
