mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__subsample,param_classifier__n_estimators,param_classifier__min_child_weight,param_classifier__max_depth,param_classifier__learning_rate,param_classifier__gamma,param_classifier__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
2.1092557311058044,0.04657833934750813,0.14717024564743042,0.010161656548327432,0.8,100,5,3,0.05,0.2,1.0,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 100, 'classifier__min_child_weight': 5, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 1.0}",0.8437959837916689,0.8414340494626796,0.8361297961071997,0.8480344552633097,0.8423485711562144,0.004299238143403578,40
6.249631285667419,0.40033263189200646,0.4677329659461975,0.061014214441399026,0.8,300,5,3,0.1,0.2,1.0,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 300, 'classifier__min_child_weight': 5, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.1, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 1.0}",0.8630787341003501,0.8581280512455992,0.857500347839371,0.8619428886108551,0.8601625054490438,0.002392709802410905,9
5.750703155994415,0.30988807474146635,0.4786560535430908,0.022860354040603943,0.6,200,10,5,0.15,0.1,0.6,"{'classifier__subsample': 0.6, 'classifier__n_estimators': 200, 'classifier__min_child_weight': 10, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.15, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 0.6}",0.8515044940920589,0.8494312833065538,0.8503916722931155,0.8537726645624333,0.8512750285635403,0.001617911839756988,28
4.241325616836548,0.22906991650254177,0.3667689561843872,0.02086906291577527,0.8,100,3,7,0.1,0.2,1.0,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 100, 'classifier__min_child_weight': 3, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.1, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 1.0}",0.8602384797174347,0.8530799045100688,0.8569417001130076,0.8588651162845391,0.8572813001562626,0.002693531049126694,20
3.5442826747894287,0.1177277653172254,0.2731401324272156,0.007688163570300502,0.8,100,10,5,0.15,0.1,0.8,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 100, 'classifier__min_child_weight': 10, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.15, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 0.8}",0.8596416282650786,0.8535680682151945,0.8552984989125085,0.8614403712619012,0.8574871416636707,0.0031788020762048832,19
9.453644394874573,0.16171235629685682,0.7396477460861206,0.0867746829550591,0.8,300,3,5,0.15,0.2,1.0,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 300, 'classifier__min_child_weight': 3, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.15, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 1.0}",0.8506735874722672,0.844336899163926,0.852384379249414,0.8502560259989177,0.8494127229711311,0.0030370902046592202,34
2.7556998133659363,0.11377005663118116,0.18940001726150513,0.015326479647350092,0.8,100,5,3,0.05,0.1,1.0,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 100, 'classifier__min_child_weight': 5, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 1.0}",0.8437959837916689,0.8414340494626796,0.8361297961071997,0.8480369565817985,0.8423491964858367,0.004300065219311065,39
6.224610447883606,0.16900828967872217,0.4826872944831848,0.02487701478200134,0.8,200,3,5,0.1,0.5,0.6,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 200, 'classifier__min_child_weight': 3, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.1, 'classifier__gamma': 0.5, 'classifier__colsample_bytree': 0.6}",0.8599638693409807,0.8541368125647502,0.856462106328594,0.8595578180505252,0.8575301515712125,0.002381694973504832,18
5.225795567035675,0.08602582944690279,0.3108571767807007,0.015031272516066603,0.6,200,5,3,0.15,0.1,0.8,"{'classifier__subsample': 0.6, 'classifier__n_estimators': 200, 'classifier__min_child_weight': 5, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.15, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 0.8}",0.8546164847874318,0.8522025453647982,0.8507144061179625,0.8605307980195831,0.8545160585724438,0.0037413928151239662,23
5.074319362640381,0.12292392355041257,0.30521154403686523,0.01812804496300138,0.6,200,5,3,0.1,0.5,0.8,"{'classifier__subsample': 0.6, 'classifier__n_estimators': 200, 'classifier__min_child_weight': 5, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.1, 'classifier__gamma': 0.5, 'classifier__colsample_bytree': 0.8}",0.8596353203255332,0.8565864973325183,0.8539549781776178,0.8624120351848504,0.85814720775513,0.003178593945493229,13
2.7766348719596863,0.06666609668110789,0.1936173439025879,0.02318994516351248,0.8,100,10,3,0.15,0.2,0.6,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 100, 'classifier__min_child_weight': 10, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.15, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 0.6}",0.8631602942814882,0.8587277699905657,0.8573672645192812,0.8617057759628718,0.8602402761885517,0.0023030450659029247,8
9.216366589069366,0.30964910694974473,0.7559247612953186,0.05712188041333919,0.8,300,5,5,0.15,0.1,1.0,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 300, 'classifier__min_child_weight': 5, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.15, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 1.0}",0.851414701188008,0.8456615626353798,0.8504261279442251,0.8550312906885801,0.8506334206140482,0.003343426481123842,30
4.885066211223602,0.13245114074165643,0.41472941637039185,0.054600024510083556,0.6,100,5,7,0.1,0.2,1.0,"{'classifier__subsample': 0.6, 'classifier__n_estimators': 100, 'classifier__min_child_weight': 5, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.1, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 1.0}",0.8548994335563248,0.8526362705603657,0.8534467257156549,0.8563672673731888,0.8543374243013835,0.0014250776575325007,24
6.826974034309387,0.2751427576260411,0.5180981755256653,0.03826875618544634,0.6,200,5,5,0.15,0.2,0.8,"{'classifier__subsample': 0.6, 'classifier__n_estimators': 200, 'classifier__min_child_weight': 5, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.15, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 0.8}",0.8494768052269349,0.845392015133359,0.8491564483228119,0.8533530439943418,0.8493445781693619,0.002817065390505024,35
13.249895989894867,0.44511614035705643,1.0634652376174927,0.09517459164783477,0.6,300,3,7,0.1,0.1,1.0,"{'classifier__subsample': 0.6, 'classifier__n_estimators': 300, 'classifier__min_child_weight': 3, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.1, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 1.0}",0.8512916945224748,0.846290823813237,0.8509814700735662,0.8485834404388444,0.8492868572120307,0.002022504429866445,36
6.291793048381805,0.2117146338561039,0.49969708919525146,0.018475213207778153,0.8,200,10,5,0.05,0.1,1.0,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 200, 'classifier__min_child_weight': 10, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 1.0}",0.8637091867871186,0.858165678248622,0.8594395266632991,0.8624947320158226,0.8609522809287156,0.0022379267879253186,5
6.737546741962433,0.2326148247019974,0.5023094415664673,0.029017149262628106,0.6,200,5,5,0.1,0.1,0.6,"{'classifier__subsample': 0.6, 'classifier__n_estimators': 200, 'classifier__min_child_weight': 5, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.1, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 0.6}",0.8547340111441277,0.8511341584063175,0.8518987003863318,0.8580753538877163,0.8539605559561233,0.0027280747078260933,25
4.693274140357971,0.15193474024466155,0.3703855276107788,0.03888726319747363,0.6,100,10,7,0.05,0.1,1.0,"{'classifier__subsample': 0.6, 'classifier__n_estimators': 100, 'classifier__min_child_weight': 10, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 1.0}",0.8582266517169319,0.856782345594251,0.8559255265588748,0.8598901033293755,0.8577061567998583,0.0015053744219628946,17
4.85851776599884,0.232944199210284,0.2979736924171448,0.016502788032494022,0.8,200,10,3,0.1,0.2,1.0,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 200, 'classifier__min_child_weight': 10, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.1, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 1.0}",0.864008912887261,0.8596201196203688,0.858107871635327,0.863707252871858,0.8613610392537037,0.0025558684357907873,3
6.119159698486328,0.15392541889595138,0.47652727365493774,0.01190552231055168,0.8,200,5,5,0.05,0.2,0.8,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 200, 'classifier__min_child_weight': 5, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 0.8}",0.8632672272721346,0.8586184337809654,0.8603162619974454,0.8637568952280212,0.8614897045696417,0.0021166544268886776,2
9.09040641784668,0.14111523696571723,0.7740297317504883,0.06625881574703577,0.8,300,10,5,0.05,0.5,0.8,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 300, 'classifier__min_child_weight': 10, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.5, 'classifier__colsample_bytree': 0.8}",0.8623471661613995,0.8569294861701187,0.8600880032504008,0.8626346414271717,0.8604998242522727,0.0022851163568800097,7
13.146367192268372,0.860166948442629,1.1983245015144348,0.10954408189372532,0.6,300,3,7,0.1,0.5,0.6,"{'classifier__subsample': 0.6, 'classifier__n_estimators': 300, 'classifier__min_child_weight': 3, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.1, 'classifier__gamma': 0.5, 'classifier__colsample_bytree': 0.6}",0.8499074773377345,0.8445187293407427,0.8514496922361237,0.8537246472289829,0.849900136535896,0.0033907079716876073,31
2.9031720757484436,0.1636297880923627,0.19629132747650146,0.016593782976875183,0.8,100,5,3,0.1,0.2,0.8,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 100, 'classifier__min_child_weight': 5, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.1, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 0.8}",0.8615420068692208,0.8578394163511041,0.8555037454844087,0.8635851602018783,0.859617582226653,0.003143668709375278,11
7.988971412181854,0.09540281201297153,0.7096757292747498,0.04140573938663899,0.8,200,10,7,0.05,0.1,0.8,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 200, 'classifier__min_child_weight': 10, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 0.8}",0.8617878018886964,0.8578543384202089,0.8587231639133818,0.8620535158245508,0.8601047050117094,0.00184414507862594,10
7.425090432167053,0.2172762389752431,0.6039897203445435,0.08891876748259431,0.6,200,5,5,0.15,0.2,1.0,"{'classifier__subsample': 0.6, 'classifier__n_estimators': 200, 'classifier__min_child_weight': 5, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.15, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 1.0}",0.8514269134721419,0.8454731421550531,0.8517508306083833,0.849082403601796,0.8494333224593437,0.0025075596321049247,33
4.39828759431839,0.33410698753087764,0.3941876292228699,0.06064220352531562,0.6,100,5,7,0.05,0.2,0.6,"{'classifier__subsample': 0.6, 'classifier__n_estimators': 100, 'classifier__min_child_weight': 5, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 0.6}",0.8563989160160805,0.855557697559726,0.8520904432700643,0.8590216769837449,0.8557671834574039,0.002477555089458716,22
4.731156647205353,0.034553939832524014,0.19985347986221313,0.006562776561433652,0.6,100,10,7,0.15,0.5,0.8,"{'classifier__subsample': 0.6, 'classifier__n_estimators': 100, 'classifier__min_child_weight': 10, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.15, 'classifier__gamma': 0.5, 'classifier__colsample_bytree': 0.8}",0.8541285871322797,0.8467324511092126,0.8500097927513883,0.8528852470339392,0.8509390195067049,0.0028513077381903443,29
3.0859867334365845,0.16300121182799013,0.17948663234710693,0.005892341588494469,0.6,100,3,3,0.15,0.2,0.6,"{'classifier__subsample': 0.6, 'classifier__n_estimators': 100, 'classifier__min_child_weight': 3, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.15, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 0.6}",0.8612456698680466,0.8577743815583866,0.8542589196986302,0.8592007659516235,0.8581199342691718,0.0025478059359834615,15
3.5223129987716675,0.20799345429310062,0.2003239393234253,0.021711813633616718,0.8,200,5,5,0.15,0.5,0.8,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 200, 'classifier__min_child_weight': 5, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.15, 'classifier__gamma': 0.5, 'classifier__colsample_bytree': 0.8}",0.8550860800512973,0.845785788844824,0.8540668280017096,0.8550841968291383,0.8525057234317424,0.003901965327754504,27
