mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__colsample_bytree,param_classifier__gamma,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__min_child_weight,param_classifier__n_estimators,param_classifier__scale_pos_weight,param_classifier__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
2.4245875477790833,0.25521538015203454,0.08632802963256836,0.0031400544350351388,0.9,0.3,0.1,3,5,50,20,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.3, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 50, 'classifier__scale_pos_weight': 20, 'classifier__subsample': 0.9}",0.8508202486633789,0.847176585133105,0.8408204241623108,0.8507696631086445,0.8473967302668598,0.004074107878638546,953
2.639691710472107,0.1341280722339586,0.0904507040977478,0.005094333732912647,0.9,0.3,0.1,3,5,50,30,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.3, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 50, 'classifier__scale_pos_weight': 30, 'classifier__subsample': 0.9}",0.8480011767857628,0.8433450777002571,0.8377341395402544,0.8507942969104358,0.8449686727341775,0.004952486982164428,963
2.7098211646080017,0.028591955342265718,0.10754609107971191,0.018823808724239346,0.9,0.3,0.1,3,5,50,40,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.3, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 50, 'classifier__scale_pos_weight': 40, 'classifier__subsample': 0.9}",0.8432252324149802,0.838342099955284,0.8319195386893745,0.8464861254212758,0.8399932491202285,0.005488949179133299,966
1.9432973861694336,0.056594040895423844,0.1373194456100464,0.006631696419760133,0.9,0.3,0.1,3,5,100,20,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.3, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 100, 'classifier__scale_pos_weight': 20, 'classifier__subsample': 0.9}",0.8650763736227276,0.8609422302634862,0.8584481740687611,0.8643895364837461,0.8622140786096802,0.00267978473625136,303
1.9328171014785767,0.015487200438051883,0.1293964385986328,0.005146046469379162,0.9,0.3,0.1,3,5,100,30,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.3, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 100, 'classifier__scale_pos_weight': 30, 'classifier__subsample': 0.9}",0.8627165441429983,0.8597827294871819,0.859421524729062,0.8644276390571262,0.8615871093540921,0.002079048785411728,420
2.0125354528427124,0.04370577018576142,0.12188082933425903,0.0036101604919995815,0.9,0.3,0.1,3,5,100,40,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.3, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 100, 'classifier__scale_pos_weight': 40, 'classifier__subsample': 0.9}",0.8611189576925099,0.856136433576827,0.8571280171318948,0.8624214114442789,0.8592012049613776,0.002633364613292305,659
2.682772159576416,0.07776577313086377,0.1695447564125061,0.008495375723637046,0.9,0.3,0.1,3,5,150,20,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.3, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 150, 'classifier__scale_pos_weight': 20, 'classifier__subsample': 0.9}",0.8659526885373701,0.8632317206074381,0.8608719517012073,0.86686792618463,0.8642310717576615,0.0023558096209330597,41
2.6288989782333374,0.02854161405649348,0.17014789581298828,0.00981300048864233,0.9,0.3,0.1,3,5,150,30,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.3, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 150, 'classifier__scale_pos_weight': 30, 'classifier__subsample': 0.9}",0.8646184896163291,0.8622449556497925,0.8603088855184576,0.8650953369063142,0.8630669169227233,0.001923812816679937,184
2.6120024919509888,0.043715888698741504,0.16690778732299805,0.0010747202808318276,0.9,0.3,0.1,3,5,150,40,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.3, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 150, 'classifier__scale_pos_weight': 40, 'classifier__subsample': 0.9}",0.863377844372882,0.8598065291864747,0.8601613008694489,0.8647961311105495,0.8620354513848388,0.0021156503611770576,333
1.2575827240943909,0.02683975830136107,0.0864681601524353,0.004054415204847324,0.9,0.3,0.1,3,10,50,20,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.3, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__min_child_weight': 10, 'classifier__n_estimators': 50, 'classifier__scale_pos_weight': 20, 'classifier__subsample': 0.9}",0.8508068627421291,0.8471381466968575,0.8408047003181149,0.851841058357685,0.8476476920286966,0.00432003624874814,948
1.2633100152015686,0.035370120940682113,0.08549219369888306,0.0010392095695946919,0.9,0.3,0.1,3,10,50,30,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.3, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__min_child_weight': 10, 'classifier__n_estimators': 50, 'classifier__scale_pos_weight': 30, 'classifier__subsample': 0.9}",0.848031279595348,0.8433450777002571,0.8377916189704719,0.8507882446311179,0.8449890552242987,0.004934356027574009,962
