mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__colsample_bytree,param_classifier__gamma,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__min_child_weight,param_classifier__n_estimators,param_classifier__scale_pos_weight,param_classifier__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
2.655732810497284,0.207982445411626,0.11088240146636963,0.008794096825250048,0.9,0.5,0.1,4,5,50,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 50, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8623282412704848,0.8608006704499144,0.8606562972727448,0.8654938501701255,0.8623197647908174,0.0019461283132215959,75
2.8990622758865356,0.12502776316030462,0.10281091928482056,0.01214201879153592,0.9,0.5,0.1,4,5,50,20,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 50, 'classifier__scale_pos_weight': 20, 'classifier__subsample': 0.9}",0.8591011423979528,0.8575140613026718,0.8557418646727973,0.8633078468273129,0.8589162288001837,0.0028001412124731293,100
2.816571831703186,0.0823327679330897,0.10395300388336182,0.006198616401503216,0.9,0.5,0.1,4,5,50,30,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 50, 'classifier__scale_pos_weight': 30, 'classifier__subsample': 0.9}",0.8591585024569326,0.8579926487042331,0.8544077679841873,0.8612874916625024,0.858211602701964,0.0024937327170733185,105
2.268266797065735,0.0656166165950384,0.18887722492218018,0.02895113014189689,0.9,0.5,0.1,4,5,100,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 100, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8680044008683763,0.8650443995612639,0.8662308564919229,0.8679104843079447,0.8667975353073769,0.0012338749718240089,1
2.497791111469269,0.3335179884939296,0.1736474633216858,0.03181021403824107,0.9,0.5,0.1,4,5,100,20,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 100, 'classifier__scale_pos_weight': 20, 'classifier__subsample': 0.9}",0.867216266243196,0.863709998421428,0.8640271682857293,0.8658946297791574,0.8652120156823777,0.0014267884847795527,21
2.434664249420166,0.09759939981349308,0.15657538175582886,0.0052406762121859655,0.9,0.5,0.1,4,5,100,30,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 100, 'classifier__scale_pos_weight': 30, 'classifier__subsample': 0.9}",0.8659685427140418,0.8620111018660076,0.8631574330963818,0.8654323665765358,0.8641423610632417,0.0016210646587771931,38
1.6873984336853027,0.11781846794854682,0.13227355480194092,0.00793391950177297,0.9,0.5,0.1,5,5,50,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 50, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8663319469921896,0.8641948425759832,0.8618735585222177,0.8678744976657788,0.8650687114390424,0.00226057787770057,25
1.5996188521385193,0.09555749215637363,0.12465506792068481,0.014774018765512412,0.9,0.5,0.1,5,5,50,20,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 50, 'classifier__scale_pos_weight': 20, 'classifier__subsample': 0.9}",0.8646921443709634,0.8623680754694095,0.8604723582946086,0.8648073238959189,0.863084975507725,0.0017950759101279074,58
1.5636550784111023,0.07837110891869746,0.1207665205001831,0.007928101285169704,0.9,0.5,0.1,5,5,50,30,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 50, 'classifier__scale_pos_weight': 30, 'classifier__subsample': 0.9}",0.8615198625470488,0.8603113669192787,0.8603912411334539,0.8646889758704314,0.8617278616175532,0.0017751389227805955,84
2.5478585362434387,0.10636760440982947,0.19903379678726196,0.011949980857736906,0.9,0.5,0.1,5,5,100,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 100, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8669573909615961,0.8622655058070251,0.8631930710668936,0.8692881589938474,0.8654260317073406,0.002838843317758339,18
2.551761746406555,0.03183215596389008,0.18773198127746582,0.0041446492480056735,0.9,0.5,0.1,5,5,100,20,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 100, 'classifier__scale_pos_weight': 20, 'classifier__subsample': 0.9}",0.8663961100096619,0.8617170094755642,0.8629625922222764,0.8668527334815245,0.8644821112972568,0.002193055341024671,32
2.509147346019745,0.041919337224542226,0.179082989692688,0.004535768009377428,0.9,0.5,0.1,5,5,100,30,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 100, 'classifier__scale_pos_weight': 30, 'classifier__subsample': 0.9}",0.864340300985512,0.8593823204236326,0.862902135075169,0.8657627794808495,0.8630968839912907,0.002371128118705911,57
1.6837802529335022,0.07042411823714771,0.1458965539932251,0.0032282702867319803,0.9,0.5,0.1,6,5,50,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 6, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 50, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8652846749620969,0.8653970895613019,0.8638042224976697,0.8682961119198178,0.8656955247352216,0.0016277237901102704,15
1.7238492965698242,0.02846058834588014,0.14311277866363525,0.006516991646689137,0.9,0.5,0.1,6,5,50,20,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 6, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 50, 'classifier__scale_pos_weight': 20, 'classifier__subsample': 0.9}",0.8641513039437803,0.8638572000807933,0.8617383026402766,0.8674901970649455,0.8643092509324489,0.0020589736911007656,33
1.673369288444519,0.0326492215916689,0.137952983379364,0.005913439912392506,0.9,0.5,0.1,6,5,50,30,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 6, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 50, 'classifier__scale_pos_weight': 30, 'classifier__subsample': 0.9}",0.8634337461674537,0.8604712122505169,0.8599465694553361,0.86678427319277,0.8626589502665192,0.002727719066614584,70
2.861643612384796,0.03563417200531775,0.23712605237960815,0.010525378725631494,0.9,0.5,0.1,6,5,100,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 6, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 100, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8655274830005271,0.8601034198702594,0.8629627962809795,0.8662854081283151,0.8637197768200202,0.0024239081443876635,49
2.955597162246704,0.07271146545214742,0.24336105585098267,0.013319002469341956,0.9,0.5,0.1,6,5,100,20,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 6, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 100, 'classifier__scale_pos_weight': 20, 'classifier__subsample': 0.9}",0.8635625941939136,0.8600629936074254,0.8619453555801784,0.8657543847601383,0.862831332035414,0.0020933008328404344,69
2.894656479358673,0.02894046089048783,0.23142677545547485,0.005353401284998539,0.9,0.5,0.1,6,5,100,30,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 6, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 100, 'classifier__scale_pos_weight': 30, 'classifier__subsample': 0.9}",0.8628682609173922,0.8579380440902225,0.8612218608204124,0.8638560588400177,0.8614710561670111,0.002246368821021889,89
1.4213752746582031,0.0280677230793132,0.10642951726913452,0.0072490490873031565,0.9,0.5,0.15,4,5,50,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.15, 'classifier__max_depth': 4, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 50, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8668888300968697,0.8646278720723366,0.8633119396478626,0.8682645790965713,0.86577330522841,0.0019249142094176005,14
1.4448111653327942,0.058270880167160595,0.10693138837814331,0.0044689995872758,0.9,0.5,0.15,4,5,50,20,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.15, 'classifier__max_depth': 4, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 50, 'classifier__scale_pos_weight': 20, 'classifier__subsample': 0.9}",0.863917801115611,0.863182130352558,0.8587004693886889,0.867281984436005,0.8632705963232157,0.0030579402814794425,52
1.3890871405601501,0.014225480723331121,0.10205507278442383,0.002424314323875605,0.9,0.5,0.15,4,5,50,30,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.15, 'classifier__max_depth': 4, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 50, 'classifier__scale_pos_weight': 30, 'classifier__subsample': 0.9}",0.8667705022700207,0.8630280311104425,0.8608348079824929,0.8660758081366955,0.864177287374913,0.002388624239248692,37
2.2185298204421997,0.0307267919534559,0.16007238626480103,0.0015244158829102092,0.9,0.5,0.15,4,5,100,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.15, 'classifier__max_depth': 4, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 100, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8663237689691619,0.8619928189378038,0.8643472069043353,0.8686289161922415,0.8653231777508856,0.002448106326629698,20
2.2950812578201294,0.09463326490670984,0.16778063774108887,0.007107264949183349,0.9,0.5,0.15,4,5,100,20,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.15, 'classifier__max_depth': 4, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 100, 'classifier__scale_pos_weight': 20, 'classifier__subsample': 0.9}",0.8643841168694253,0.8615802436065079,0.861947593857212,0.8650128667779361,0.8632312052777703,0.0014897026178327395,54
2.3920807242393494,0.10642578551504399,0.1597113013267517,0.006390029708860484,0.9,0.5,0.15,4,5,100,30,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.15, 'classifier__max_depth': 4, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 100, 'classifier__scale_pos_weight': 30, 'classifier__subsample': 0.9}",0.8656329018744133,0.8593584116086451,0.8616528314949233,0.865300106212829,0.8629860627977027,0.0026123702303307624,65
1.569321632385254,0.04598766974732283,0.12636834383010864,0.006896387015699411,0.9,0.5,0.15,5,5,50,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.15, 'classifier__max_depth': 5, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 50, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8676500753828601,0.8634673747093692,0.8660734907068163,0.8683013973214876,0.8663730845301333,0.001862927929409994,6
1.5515941977500916,0.0187786389097445,0.12479698657989502,0.0033928849049106157,0.9,0.5,0.15,5,5,50,20,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.15, 'classifier__max_depth': 5, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 50, 'classifier__scale_pos_weight': 20, 'classifier__subsample': 0.9}",0.8653941021830942,0.8623185137067709,0.8638049045059475,0.8675913257707565,0.8647772115416423,0.0019551450696097114,30
