mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__class_weight,param_classifier__max_depth,param_classifier__max_features,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__n_estimators,params,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,split3_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
275.931998193264,6.322421988505167,7.442103147506714,0.5782318550290905,balanced_subsample,15,sqrt,5,10,350,"{'classifier__class_weight': 'balanced_subsample', 'classifier__max_depth': 15, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 350}",0.8629973294609459,0.8425715758567753,0.8251108201006981,0.8481347264326435,0.8447036129627656,0.01355411115968299,6,0.9784479942967809,0.9760967481487107,0.9715628195077981,0.9759258176072697,0.9755083448901398,0.002486423688800466,2,0.6999082288161518,0.6953517587939698,0.6984732824427481,0.7207207207207207,0.7036134976933976,0.010013294158574736,6,0.5875706214689266,0.5945220193340494,0.6029654036243822,0.6274509803921569,0.6031272562048787,0.015064268489604023,6,0.8653555219364599,0.8373676248108926,0.8299319727891157,0.8465608465608465,0.8448039915243286,0.0132469660022335,3,0.9836333605832597,0.9838168804951701,0.9841839203189909,0.9855186105874305,0.9842881929962128,0.0007375196951075468,6
306.5171601176262,5.512306586059566,7.972127079963684,0.1835173533011739,balanced_subsample,15,sqrt,5,10,400,"{'classifier__class_weight': 'balanced_subsample', 'classifier__max_depth': 15, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 400}",0.8626972843220273,0.8426171817040846,0.8248269334901409,0.8486829596148764,0.8447060897827823,0.013592672350193794,5,0.9785739045978024,0.9759878203173156,0.9713608181091462,0.9760213572410145,0.9754859750663196,0.002602436908055966,3,0.7021211189671073,0.6960352422907489,0.6966719492868463,0.7224187841749758,0.7043117736799196,0.010718333426094871,5,0.5914034179181771,0.5959051724137931,0.5998908296943232,0.6287793952967525,0.6039947038307615,0.01462107822178875,5,0.8638426626323752,0.8366111951588502,0.8306878306878307,0.8488284202569917,0.8449925271840119,0.012697566208262479,1,0.9838335641235256,0.9838836150085921,0.9840337676637915,0.985602028729208,0.9843382438812793,0.000733356492205013,5
336.3055226802826,8.220178237404202,9.264214038848877,0.36965518797237135,balanced_subsample,15,sqrt,5,10,450,"{'classifier__class_weight': 'balanced_subsample', 'classifier__max_depth': 15, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 450}",0.8627330263566916,0.8425069026722,0.8252430520003987,0.8489461326232639,0.8448572784131385,0.01347686199739125,4,0.9786951821430517,0.9759645662061708,0.9713659890354698,0.9760619896321509,0.9755219317542108,0.0026376583213772527,1,0.7025862068965517,0.6951871657754011,0.6981610653138871,0.7214905236106649,0.7043562403991261,0.010236806186082411,4,0.5924195223260644,0.5950457727517501,0.6013107591480066,0.6273743016759776,0.6040375889754497,0.013855233598221658,4,0.8630862329803328,0.8358547655068078,0.8321995464852607,0.8488284202569917,0.8449922413073482,0.012137290764543063,2,0.9838836150085921,0.9838335641235256,0.984117185805569,0.985535294215786,0.9843424147883681,0.0006969784179016466,4
283.99860513210297,2.6311909802441553,7.709299325942993,0.6410582034497911,balanced_subsample,20,sqrt,5,10,350,"{'classifier__class_weight': 'balanced_subsample', 'classifier__max_depth': 20, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 350}",0.8664924980579608,0.8484583478455191,0.8357704320362708,0.8579715950164656,0.852173218239054,0.01141834713345101,3,0.9786067726450198,0.9723980411108424,0.9696637935916826,0.9753405229067652,0.9740022825635775,0.0033312270008272814,6,0.809905316824472,0.7977981651376147,0.7965658827920866,0.8091885883660616,0.8033644882800587,0.0062029744833906435,2,0.7808988764044944,0.774768353528154,0.7868731563421829,0.7936046511627907,0.7840362593594055,0.00698819283679072,2,0.8411497730711044,0.8222390317700454,0.8065003779289494,0.8253968253968254,0.8238215020417312,0.012301180565617282,5,0.9912911459984317,0.9908073207761224,0.9909074225462554,0.9914079313969202,0.9911034551794324,0.0002520208268409341,2
306.3127540946007,4.444587336808302,5.5459885597229,0.3299114814588234,balanced_subsample,20,sqrt,5,10,400,"{'classifier__class_weight': 'balanced_subsample', 'classifier__max_depth': 20, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 400}",0.8663395050104418,0.8486345658428138,0.8358977318108564,0.8580722408632984,0.8522360108818525,0.011323425899462211,2,0.9785795181040997,0.9728771893610144,0.9693632480060856,0.9754169778249016,0.9740592333240253,0.0033810483085659755,5,0.8084486525855791,0.7982391782831988,0.7970149253731343,0.8114328136599851,0.8037838924754743,0.006261564366798939,1,0.7794943820224719,0.7749287749287749,0.787030213706706,0.7972283005105762,0.7846704177921322,0.008440379243473578,1,0.8396369137670197,0.8229954614220878,0.8072562358276644,0.8261526832955405,0.8240103235780781,0.011516395135157906,4,0.9912244114850097,0.9908240044044779,0.9909241061746109,0.9915247167954087,0.9911243097148768,0.00027413998774009004,1
302.6075328588486,8.065985935665129,2.2842310667037964,0.40856529627589716,balanced_subsample,20,sqrt,5,10,450,"{'classifier__class_weight': 'balanced_subsample', 'classifier__max_depth': 20, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 450}",0.8662897218021387,0.8488322480408127,0.8359420742371799,0.8580321409658844,0.8522740462615039,0.011271358621304463,1,0.9787750229785976,0.973028315274232,0.9694053762262833,0.9755827827392879,0.9741978743046003,0.0034352644553415626,4,0.8075663877773736,0.7973568281938326,0.7968633308439134,0.8096296296296296,0.8028540441111872,0.00579272755786686,3,0.7778556412053259,0.7746077032810271,0.7874538745387454,0.7937545388525781,0.7834179394694191,0.00761074047589533,3,0.8396369137670197,0.8214826021180031,0.8065003779289494,0.8261526832955405,0.8234431442773782,0.011837238160469766,6,0.9911743605999432,0.9907906371477669,0.9909241061746109,0.9914246150252757,0.9910784297368993,0.00024273819261164836,3
