mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__colsample_bytree,param_classifier__gamma,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__min_child_weight,param_classifier__n_estimators,param_classifier__scale_pos_weight,param_classifier__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
3.410047948360443,0.17091879012403885,0.19497931003570557,0.04200744781358306,0.9,0.5,0.08,4,5,90,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 4, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 90, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8664243580465378,0.8639387670362622,0.8658406278120767,0.8684373648986399,0.8661602794483791,0.0016040690617594392,45
3.859030604362488,0.1411998759111785,0.16814303398132324,0.0022357389817308656,0.9,0.5,0.08,4,5,90,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 4, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 90, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8664890937534235,0.8653976059108486,0.8654844952642935,0.8689588561022593,0.8665825127577063,0.0014374788218555982,22
3.7084301710128784,0.04791905956536552,0.17500007152557373,0.0116292021453338,0.9,0.5,0.08,4,5,90,12,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 4, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 90, 'classifier__scale_pos_weight': 12, 'classifier__subsample': 0.9}",0.8667281095676242,0.8633247888804738,0.863861069485009,0.8685509943213737,0.8656162405636202,0.002131924519776741,74
2.5614588856697083,0.018726267472372316,0.19120651483535767,0.0064603555324104535,0.9,0.5,0.08,4,5,100,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 4, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 100, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8671301160315082,0.863869255231447,0.8666949978377211,0.8684037385262969,0.8665245269067433,0.00165663080581027,25
2.514297604560852,0.029669079622276565,0.1835983395576477,0.0034485543031856467,0.9,0.5,0.08,4,5,100,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 4, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 100, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8671968365292756,0.8656668086772514,0.8657913028807174,0.8687838816483489,0.8668597074338982,0.0012629922968266378,10
2.5936086773872375,0.1922970097928878,0.1880529522895813,0.002548943573979016,0.9,0.5,0.08,4,5,100,12,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 4, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 100, 'classifier__scale_pos_weight': 12, 'classifier__subsample': 0.9}",0.8670543711693544,0.8638066208347502,0.8643810032086198,0.8686653393241365,0.8659768336342152,0.0019777290212887157,52
2.7265743017196655,0.06483795675849131,0.20068103075027466,0.004194153597226283,0.9,0.5,0.08,4,5,110,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 4, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 110, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8673737606707247,0.8632534282050087,0.8664613680332185,0.8680541948895222,0.8662856879496186,0.0018396318716972675,40
2.7038553953170776,0.021153750027537048,0.19806170463562012,0.0031691679565119474,0.9,0.5,0.08,4,5,110,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 4, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 110, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.867062187160666,0.8660449154496396,0.865458922587744,0.8686279373360404,0.8667984906335225,0.0012019493752666928,15
2.6920820474624634,0.0447538374024291,0.20479589700698853,0.001693150622146221,0.9,0.5,0.08,4,5,110,12,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 4, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 110, 'classifier__scale_pos_weight': 12, 'classifier__subsample': 0.9}",0.8670879223729882,0.8638223420271762,0.8643337254721065,0.8681215746332707,0.8658413911263854,0.0018098820378644944,63
2.6606592535972595,0.0325486111845039,0.21139806509017944,0.0042365715781802656,0.9,0.5,0.08,5,5,90,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 5, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 90, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8675106538795871,0.865784993626691,0.8647733480674192,0.8701424805289297,0.8670528690256567,0.0020346369479584893,7
